spec,outcome_group,beta,se,p_value,n_obs,fs_beta,fs_se,fs_f
exam_adj_eb,Exam taking,0.486544936031623,0.0518676059212446,6.56502984185964e-21,135911,0.423774582016729,0.00550984451609949,5915.49540426477
