school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total
1,All,inst_certified_years_m1,0,.188808304416677,.224607116692157,2.6370155843448,stata_areg_centered_student_vce_unadjusted,125,565432
3,All,inst_certified_years_m1,-3.20773895783216,-3.01893065341549,1.58096151878125,.477731737073518,stata_areg_centered_student_vce_unadjusted,2,565432
4,All,inst_certified_years_m1,-.191846237423024,-.00303793300634686,.122843465862316,1.99524324380549,stata_areg_centered_student_vce_unadjusted,795,565432
5,All,inst_certified_years_m1,-.280645269146692,-.0918369647300145,.155867892566822,2.00524128055926,stata_areg_centered_student_vce_unadjusted,372,565432
7,All,inst_certified_years_m1,-.152941855335435,.0358664490812428,.146098523048258,2.79617833520969,stata_areg_centered_student_vce_unadjusted,449,565432
8,All,inst_certified_years_m1,-.430012497519172,-.241204193102494,.257379410794373,2.50168402257793,stata_areg_centered_student_vce_unadjusted,106,565432
15,All,inst_certified_years_m1,-.424327776300331,-.235519471883653,.349897851123915,2.60159531163039,stata_areg_centered_student_vce_unadjusted,63,565432
25,All,inst_certified_years_m1,.376950961118031,.565759265534708,.288428962967934,2.48732686731444,stata_areg_centered_student_vce_unadjusted,85,565432
28,All,inst_certified_years_m1,-1.40120284491689,-1.21239454050022,1.57833171620417,4.46240289632445,stata_areg_centered_student_vce_unadjusted,2,565432
32,All,inst_certified_years_m1,-.218733310136607,-.0299250057199294,.464397591442525,2.45351789448328,stata_areg_centered_student_vce_unadjusted,47,565432
45,All,inst_certified_years_m1,-.475970592690804,-.287162288274127,.206748809448409,2.0429902543663,stata_areg_centered_student_vce_unadjusted,208,565432
50,All,inst_certified_years_m1,-.182565255396638,.00624304902003917,.339155965120091,2.14503229578323,stata_areg_centered_student_vce_unadjusted,179,565432
52,All,inst_certified_years_m1,-.383028463327604,-.194220158910927,.121894257698982,2.40294370145273,stata_areg_centered_student_vce_unadjusted,1055,565432
56,All,inst_certified_years_m1,.257823089987515,.446631394404193,.224588914049834,2.00439925558135,stata_areg_centered_student_vce_unadjusted,269,565432
59,All,inst_certified_years_m1,-.327869129058365,-.139060824641688,.277888387639536,2.22335810759226,stata_areg_centered_student_vce_unadjusted,127,565432
60,All,inst_certified_years_m1,-.284503136667555,-.0956948322508773,.222618617849875,2.09952437123585,stata_areg_centered_student_vce_unadjusted,245,565432
67,All,inst_certified_years_m1,.350435015948709,.539243320365387,.357149914892255,1.96562183233452,stata_areg_centered_student_vce_unadjusted,148,565432
69,All,inst_certified_years_m1,.0755491912874062,.264357495704084,.285484034734676,2.06650758861887,stata_areg_centered_student_vce_unadjusted,158,565432
72,All,inst_certified_years_m1,2.74752799384819,2.93633629826487,2.73910402976487,.,stata_areg_centered_student_vce_unadjusted,1,565432
78,All,inst_certified_years_m1,-.403520794264527,-.214712489847849,.697335126415078,2.80686252724024,stata_areg_centered_student_vce_unadjusted,22,565432
97,All,inst_certified_years_m1,.367276921447018,.556085225863695,.242862701070123,1.88472940359502,stata_areg_centered_student_vce_unadjusted,95,565432
103,All,inst_certified_years_m1,-.849761187491122,-.660952883074445,.289821380137203,2.28873123452339,stata_areg_centered_student_vce_unadjusted,98,565432
106,All,inst_certified_years_m1,.164303707294935,.353112011711612,.269726283991374,2.47678962497381,stata_areg_centered_student_vce_unadjusted,89,565432
107,All,inst_certified_years_m1,-.160812803496227,.0279955009204504,.250826562446283,1.95481570603243,stata_areg_centered_student_vce_unadjusted,92,565432
108,All,inst_certified_years_m1,.465885151100401,.654693455517079,.224329929871116,2.0527793926801,stata_areg_centered_student_vce_unadjusted,119,565432
109,All,inst_certified_years_m1,-.522591569536479,-.333783265119802,.237090790969297,2.23023662015419,stata_areg_centered_student_vce_unadjusted,105,565432
110,All,inst_certified_years_m1,-.384949279255972,-.196140974839294,.260715544884184,2.3077518748144,stata_areg_centered_student_vce_unadjusted,115,565432
124,All,inst_certified_years_m1,-.143308662220139,.0454996421965388,.152133572477248,2.32590728390254,stata_areg_centered_student_vce_unadjusted,359,565432
125,All,inst_certified_years_m1,.635787840465111,.824596144881789,.285645045926771,1.90708855549383,stata_areg_centered_student_vce_unadjusted,101,565432
127,All,inst_certified_years_m1,-.350907044964254,-.162098740547577,.212201695368856,1.9918002926867,stata_areg_centered_student_vce_unadjusted,258,565432
129,All,inst_certified_years_m1,.181123675915723,.3699319803324,.63311331509991,2.23966088867973,stata_areg_centered_student_vce_unadjusted,15,565432
130,All,inst_certified_years_m1,-.429387092368159,-.240578787951482,.320924517035322,2.13437165278836,stata_areg_centered_student_vce_unadjusted,88,565432
131,All,inst_certified_years_m1,.0881980348881975,.277006339304875,.379824059482313,2.19923298030768,stata_areg_centered_student_vce_unadjusted,51,565432
132,All,inst_certified_years_m1,-.314964240276337,-.12615593585966,.152903042749723,2.10719643243603,stata_areg_centered_student_vce_unadjusted,653,565432
133,All,inst_certified_years_m1,-.539095999463791,-.350287695047114,.312202049467277,2.1707581369219,stata_areg_centered_student_vce_unadjusted,145,565432
134,All,inst_certified_years_m1,-.288402453919774,-.0995941495030965,.417335347099704,1.99922123185652,stata_areg_centered_student_vce_unadjusted,42,565432
144,All,inst_certified_years_m1,-.620157126031525,-.431348821614847,.338809083595452,2.05734045688026,stata_areg_centered_student_vce_unadjusted,54,565432
161,All,inst_certified_years_m1,.302490511141705,.491298815558383,.491488083913711,1.99406966279502,stata_areg_centered_student_vce_unadjusted,48,565432
178,All,inst_certified_years_m1,-.552597785878688,-.363789481462011,.744184063816888,2.52845661869028,stata_areg_centered_student_vce_unadjusted,18,565432
191,All,inst_certified_years_m1,-.3755784410872,-.186770136670522,.219103665850476,2.5289892596596,stata_areg_centered_student_vce_unadjusted,344,565432
199,All,inst_certified_years_m1,.0362913934571743,.225099697873852,.255391138741236,2.09631587966616,stata_areg_centered_student_vce_unadjusted,264,565432
200,All,inst_certified_years_m1,-.0241451869725082,.164663117444169,.271796017030681,2.54474089393983,stata_areg_centered_student_vce_unadjusted,198,565432
208,All,inst_certified_years_m1,-.0667353797747067,.122072924641971,.239317373230366,1.78888326974713,stata_areg_centered_student_vce_unadjusted,364,565432
211,All,inst_certified_years_m1,-.788918555271962,-.600110250855284,.411701705728801,2.08933001119384,stata_areg_centered_student_vce_unadjusted,145,565432
217,All,inst_certified_years_m1,-.492362651431658,-.303554347014981,.120795390219676,2.1765078100938,stata_areg_centered_student_vce_unadjusted,814,565432
218,All,inst_certified_years_m1,-1.04487876937836,-.856070464961679,.280284732750433,2.77722794709145,stata_areg_centered_student_vce_unadjusted,71,565432
219,All,inst_certified_years_m1,.179001113696157,.367809418112834,.188130235778252,2.41774544609984,stata_areg_centered_student_vce_unadjusted,193,565432
220,All,inst_certified_years_m1,.128745076148512,.31755338056519,.148411880372995,2.29790524678423,stata_areg_centered_student_vce_unadjusted,400,565432
222,All,inst_certified_years_m1,1.46600486085796,1.65481316527464,.912980858928019,2.81952473210793,stata_areg_centered_student_vce_unadjusted,6,565432
253,All,inst_certified_years_m1,-.111596350935338,.0772119534813399,.239139529791872,2.04295321608012,stata_areg_centered_student_vce_unadjusted,189,565432
254,All,inst_certified_years_m1,-.549874643435222,-.361066339018545,.252237923869624,2.38975432637926,stata_areg_centered_student_vce_unadjusted,133,565432
255,All,inst_certified_years_m1,-.670065972630634,-.481257668213957,.245818095212621,2.53449559231848,stata_areg_centered_student_vce_unadjusted,143,565432
256,All,inst_certified_years_m1,-.373178781490184,-.184370477073507,.205421971289188,2.21947310342287,stata_areg_centered_student_vce_unadjusted,412,565432
257,All,inst_certified_years_m1,-.157057204828471,.0317510995882069,.266075834895509,1.78057585641726,stata_areg_centered_student_vce_unadjusted,199,565432
270,All,inst_certified_years_m1,-.680620723114662,-.491812418697984,.51114830124669,2.22499108285666,stata_areg_centered_student_vce_unadjusted,40,565432
279,All,inst_certified_years_m1,.0818689011089805,.270677205525658,.136136816236742,2.31986663248472,stata_areg_centered_student_vce_unadjusted,416,565432
280,All,inst_certified_years_m1,-.177070278187434,.0117380262292435,.137931571507463,2.16724746896504,stata_areg_centered_student_vce_unadjusted,405,565432
283,All,inst_certified_years_m1,-.321972522130442,-.133164217713765,.13677939722533,2.10281844623595,stata_areg_centered_student_vce_unadjusted,410,565432
284,All,inst_certified_years_m1,.0839305800572168,.272738884473894,.358005289829668,1.95350434028754,stata_areg_centered_student_vce_unadjusted,48,565432
285,All,inst_certified_years_m1,-.34298751796771,-.154179213551033,.238902071282128,2.05215664708896,stata_areg_centered_student_vce_unadjusted,116,565432
286,All,inst_certified_years_m1,.0441851221436014,.232993426560279,.189679688476865,2.285620026866,stata_areg_centered_student_vce_unadjusted,171,565432
287,All,inst_certified_years_m1,-.223737889525762,-.0349295851090842,.124098758758516,1.91671958199979,stata_areg_centered_student_vce_unadjusted,598,565432
304,All,inst_certified_years_m1,.0516568375448997,.240465141961577,.219309047122154,1.86596264790911,stata_areg_centered_student_vce_unadjusted,380,565432
320,All,inst_certified_years_m1,-.0241500674072451,.164658237009432,.27579070778434,1.59363439033281,stata_areg_centered_student_vce_unadjusted,94,565432
329,All,inst_certified_years_m1,-.418762777689239,-.229954473272562,.350684109536023,1.80342059792673,stata_areg_centered_student_vce_unadjusted,89,565432
335,All,inst_certified_years_m1,-.323896608861167,-.13508830444449,.380877276400852,2.04704965539853,stata_areg_centered_student_vce_unadjusted,66,565432
336,All,inst_certified_years_m1,-.51746516536385,-.328656860947173,.173659302968757,1.93471234057222,stata_areg_centered_student_vce_unadjusted,328,565432
337,All,inst_certified_years_m1,-.036392006974644,.152416297442033,.271238321659672,1.59466799725352,stata_areg_centered_student_vce_unadjusted,230,565432
341,All,inst_certified_years_m1,-.232684511694904,-.0438762072782266,.214947231063457,1.94802140863982,stata_areg_centered_student_vce_unadjusted,243,565432
342,All,inst_certified_years_m1,-.282578759641097,-.0937704552244197,.165360208274243,1.80220367569487,stata_areg_centered_student_vce_unadjusted,422,565432
344,All,inst_certified_years_m1,-.35081141941905,-.162003115002372,.230192798773988,1.90204733445246,stata_areg_centered_student_vce_unadjusted,246,565432
350,All,inst_certified_years_m1,-.19095324159717,-.00214493718049286,.25860494044011,1.90340667308682,stata_areg_centered_student_vce_unadjusted,210,565432
355,All,inst_certified_years_m1,-.400579495897786,-.211771191481109,.633979038392341,1.95094131193218,stata_areg_centered_student_vce_unadjusted,13,565432
356,All,inst_certified_years_m1,-.0690890725663666,.119719231850311,.319916726896805,1.63511561668203,stata_areg_centered_student_vce_unadjusted,270,565432
