school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
106,All,stem_enrollment_m1,.032098386,.19528677,.048944805,.47580287,stata_areg_centered_student_vce_unadjusted,89,565432,.0023955939186171,.0381369208680033,.0038608684475311,.0621358869537656,.6171008825084734,.1205116354400822,.1194459696528785,stata_normal_normal_weighted_by_n_students_regression
107,All,stem_enrollment_m1,-.1887659,-.02557751,.045515243,.36349571,stata_areg_centered_student_vce_unadjusted,92,565432,.0020716373420746,.0006542090046868,.0038608684475311,.0621358869537656,.6507989346248426,-.0166458161236301,-.0177114819108337,stata_normal_normal_weighted_by_n_students_regression
108,All,stem_enrollment_m1,-.063103743,.10008464,.040707137,.38779411,stata_areg_centered_student_vce_unadjusted,119,565432,.0016570710382069,.0100169351875096,.0038608684475311,.0621358869537656,.6996938725968527,.0700286093993829,.0689629436121793,stata_normal_normal_weighted_by_n_students_regression
109,All,stem_enrollment_m1,-.22682832,-.063639939,.043022737,.29565951,stata_areg_centered_student_vce_unadjusted,105,565432,.0018509558909694,.0040500418103693,.0038608684475311,.0621358869537656,.6759431345790811,-.0430169797484729,-.0440826455356766,stata_normal_normal_weighted_by_n_students_regression
110,All,stem_enrollment_m1,-.13079979,.032388605,.047309708,.42027825,stata_areg_centered_student_vce_unadjusted,115,565432,.002238208456873,.0010490217474172,.0038608684475311,.0621358869537656,.6330250475679742,.0205027983213046,.0194371325341009,stata_normal_normal_weighted_by_n_students_regression
124,All,stem_enrollment_m1,-.055981442,.10720694,.027606312,.42968011,stata_areg_centered_student_vce_unadjusted,359,565432,.0007621084724847,.0114933281306175,.0038608684475311,.0621358869537656,.8351476795860572,.0895336277148604,.0884679619276568,stata_normal_normal_weighted_by_n_students_regression
125,All,stem_enrollment_m1,-.09326537,.069923013,.05183344,.44572932,stata_areg_centered_student_vce_unadjusted,101,565432,.002686705462669,.0048892278142387,.0038608684475311,.0621358869537656,.5896639733255185,.0412310819238901,.0401654161366864,stata_normal_normal_weighted_by_n_students_regression
127,All,stem_enrollment_m1,-.031962935,.13122545,.038506333,.39287221,stata_areg_centered_student_vce_unadjusted,258,565432,.0014827376645408,.0172201192156387,.0038608684475311,.0621358869537656,.7225211526742064,.0948131647053653,.0937474989181616,stata_normal_normal_weighted_by_n_students_regression
129,All,stem_enrollment_m1,-.1819901,-.018801723,.11488538,.37219074,stata_areg_centered_student_vce_unadjusted,15,565432,.0131986510786844,.0003535047743616,.0038608684475311,.0621358869537656,.2263175373490504,-.0042551595986905,-.0053208253858941,stata_normal_normal_weighted_by_n_students_regression
130,All,stem_enrollment_m1,-.045699008,.11748938,.058235288,.44461107,stata_areg_centered_student_vce_unadjusted,88,565432,.0033913487295791,.0138037532863312,.0038608684475311,.0621358869537656,.5323707706543813,.0625479091900961,.0614822434028925,stata_normal_normal_weighted_by_n_students_regression
131,All,stem_enrollment_m1,-.2346492,-.071460806,.068923257,.34927043,stata_areg_centered_student_vce_unadjusted,51,565432,.0047504153956451,.0051066467657621,.0038608684475311,.0621358869537656,.4483499229433228,-.0320394468065552,-.0331051125937588,stata_normal_normal_weighted_by_n_students_regression
132,All,stem_enrollment_m1,-.1520301,.011158289,.027745942,.41421369,stata_areg_centered_student_vce_unadjusted,653,565432,.0007698372782587,.0001245074227788,.0038608684475311,.0621358869537656,.8337537896283811,.0093032660575299,.0082376002703262,stata_normal_normal_weighted_by_n_students_regression
133,All,stem_enrollment_m1,-.14035678,.022831606,.056652501,.42154127,stata_areg_centered_student_vce_unadjusted,145,565432,.003209505895102,.000521282222468,.0038608684475311,.0621358869537656,.5460628052252821,.0124674906676186,.0114018248804149,stata_normal_normal_weighted_by_n_students_regression
134,All,stem_enrollment_m1,-.12471975,.03846864,.075730093,.41269886,stata_areg_centered_student_vce_unadjusted,42,565432,.0057350469590567,.00147983628882,.0038608684475311,.0621358869537656,.4023449857509724,.0154776645132313,.0144119987260276,stata_normal_normal_weighted_by_n_students_regression
144,All,stem_enrollment_m1,-.15162888,.011559503,.061480638,.34550172,stata_areg_centered_student_vce_unadjusted,54,565432,.0037798688045916,.0001336221138856,.0038608684475311,.0621358869537656,.5053005122586202,.0058410228487678,.0047753570615641,stata_normal_normal_weighted_by_n_students_regression
161,All,stem_enrollment_m1,-.15343189,.0097564878,.089185923,.31945887,stata_areg_centered_student_vce_unadjusted,48,565432,.0079541289216403,.0000951890547052,.0038608684475311,.0621358869537656,.3267769197820738,.0031881950076743,.0021225292204707,stata_normal_normal_weighted_by_n_students_regression
178,All,stem_enrollment_m1,-.34781843,-.18463005,.13504039,.33366352,stata_areg_centered_student_vce_unadjusted,18,565432,.0182359062591895,.0340882558146531,.0038608684475311,.0621358869537656,.1747254293341226,-.0322595650000442,-.0333252307872479,stata_normal_normal_weighted_by_n_students_regression
191,All,stem_enrollment_m1,-.16905585,-.0058674607,.039758772,.38599828,stata_areg_centered_student_vce_unadjusted,344,565432,.0015807599237485,.0000344270951891,.0038608684475311,.0621358869537656,.7095060860657819,-.0041629991159474,-.005228664903151,stata_normal_normal_weighted_by_n_students_regression
199,All,stem_enrollment_m1,-.080996566,.082191825,.046343535,.42211848,stata_areg_centered_student_vce_unadjusted,264,565432,.0021477232534304,.0067554960878105,.0038608684475311,.0621358869537656,.6425579636095606,.0528130116299919,.0517473458427882,stata_normal_normal_weighted_by_n_students_regression
200,All,stem_enrollment_m1,.043567181,.20675556,.049320381,.44148546,stata_areg_centered_student_vce_unadjusted,198,565432,.0024324999952769,.042747863099756,.0038608684475311,.0621358869537656,.613482029952228,.126840822859114,.1257751570719104,stata_normal_normal_weighted_by_n_students_regression
208,All,stem_enrollment_m1,-.1265627,.036625691,.043426774,.41390473,stata_areg_centered_student_vce_unadjusted,364,565432,.0018858847384534,.001341441225869,.0038608684475311,.0621358869537656,.6718347426068758,.0246064115128183,.0235407457256146,stata_normal_normal_weighted_by_n_students_regression
211,All,stem_enrollment_m1,.055062074,.21825045,.074707806,.45097166,stata_areg_centered_student_vce_unadjusted,145,565432,.0055812562938264,.0476332604548066,.0038608684475311,.0621358869537656,.4088982674228074,.0892422322700229,.0881765664828193,stata_normal_normal_weighted_by_n_students_regression
217,All,stem_enrollment_m1,-.17149089,-.0083025051,.021919655,.4261325,stata_areg_centered_student_vce_unadjusted,814,565432,.0004804712613903,.0000689315908688,.0038608684475311,.0621358869537656,.8893264997431625,-.007383637828213,-.0084493036154166,stata_normal_normal_weighted_by_n_students_regression
218,All,stem_enrollment_m1,-.21767996,-.054491576,.050860751,.40718034,stata_areg_centered_student_vce_unadjusted,71,565432,.0025868160350334,.0029693318304676,.0038608684475311,.0621358869537656,.5987992213284418,-.0326295131752705,-.0336951789624741,stata_normal_normal_weighted_by_n_students_regression
219,All,stem_enrollment_m1,.046092715,.2092811,.034138303,.47494134,stata_areg_centered_student_vce_unadjusted,193,565432,.001165423748794,.0437985795936245,.0038608684475311,.0621358869537656,.7681345008859405,.1607560346861134,.1596903688989098,stata_normal_normal_weighted_by_n_students_regression
220,All,stem_enrollment_m1,.043938745,.20712712,.026930969,.46615544,stata_areg_centered_student_vce_unadjusted,400,565432,.000725277102508,.0429016455392724,.0038608684475311,.0621358869537656,.8418547569861047,.1743709546950476,.1733052889078439,stata_normal_normal_weighted_by_n_students_regression
222,All,stem_enrollment_m1,-.23308611,-.069897719,.16567042,.38646924,stata_areg_centered_student_vce_unadjusted,6,565432,.0274466896202066,.0048856910788332,.0038608684475311,.0621358869537656,.1233206511723999,-.0086198322170955,-.0096854980042991,stata_normal_normal_weighted_by_n_students_regression
253,All,stem_enrollment_m1,-.15051572,.012672663,.043394502,.4318819,stata_areg_centered_student_vce_unadjusted,189,565432,.0018830828257284,.0001605963816083,.0038608684475311,.0621358869537656,.6721624651492246,.0085180882134279,.0074524224262243,stata_normal_normal_weighted_by_n_students_regression
254,All,stem_enrollment_m1,-.1703226,-.0071342126,.045771349,.33245203,stata_areg_centered_student_vce_unadjusted,133,565432,.0020950164095536,.0000508969896293,.0038608684475311,.0621358869537656,.648244306291199,-.0046247127393432,-.0056903785265468,stata_normal_normal_weighted_by_n_students_regression
255,All,stem_enrollment_m1,-.25507551,-.091887139,.044606399,.41197789,stata_areg_centered_student_vce_unadjusted,143,565432,.0019897308131084,.0084432462679978,.0038608684475311,.0621358869537656,.6599099127341536,-.0606372337472134,-.061702899534417,stata_normal_normal_weighted_by_n_students_regression
256,All,stem_enrollment_m1,-.15822029,.0049680877,.037276078,.42869341,stata_areg_centered_student_vce_unadjusted,412,565432,.0013895059922226,.0000246818952624,.0038608684475311,.0621358869537656,.7353510672111723,.0036532885502839,.0025876227630803,stata_normal_normal_weighted_by_n_students_regression
257,All,stem_enrollment_m1,-.25539014,-.092201754,.048282392,.41164884,stata_areg_centered_student_vce_unadjusted,199,565432,.0023311894084337,.0085011635178854,.0038608684475311,.0621358869537656,.6235194401182668,-.0574895863251697,-.0585552521123733,stata_normal_normal_weighted_by_n_students_regression
270,All,stem_enrollment_m1,-.31903002,-.15584163,.092753485,.40941286,stata_areg_centered_student_vce_unadjusted,40,565432,.0086032089509216,.0242866147772607,.0038608684475311,.0621358869537656,.3097596656460445,-.0482734523638292,-.0493391181510328,stata_normal_normal_weighted_by_n_students_regression
279,All,stem_enrollment_m1,.15191287,.31510124,.024703525,.46550044,stata_areg_centered_student_vce_unadjusted,416,565432,.0006102641477602,.0992887890151084,.0038608684475311,.0621358869537656,.8635101655444408,.2720931205478747,.2710274547606711,stata_normal_normal_weighted_by_n_students_regression
280,All,stem_enrollment_m1,-.16638613,-.0031977452,.025029203,.39842448,stata_areg_centered_student_vce_unadjusted,405,565432,.0006264609989697,.000010225574077,.0038608684475311,.0621358869537656,.860393357243211,-.0027513187217121,-.0038169845089157,stata_normal_normal_weighted_by_n_students_regression
283,All,stem_enrollment_m1,-.20053364,-.03734526,.024820128,.3389653,stata_areg_centered_student_vce_unadjusted,410,565432,.0006160387765603,.0013946684705791,.0038608684475311,.0621358869537656,.8623963495948143,-.0322064162322622,-.0332720820194658,stata_normal_normal_weighted_by_n_students_regression
284,All,stem_enrollment_m1,-.10199978,.061188605,.064964004,.48197475,stata_areg_centered_student_vce_unadjusted,48,565432,.0042203217976456,.0037440453469424,.0038608684475311,.0621358869537656,.4777598757603195,.0292334601543809,.0281677943671773,stata_normal_normal_weighted_by_n_students_regression
285,All,stem_enrollment_m1,-.062522963,.10066542,.043351412,.43420058,stata_areg_centered_student_vce_unadjusted,116,565432,.0018793449067402,.0101335268493923,.0038608684475311,.0621358869537656,.6726001647061091,.0677075782593144,.0666419124721108,stata_normal_normal_weighted_by_n_students_regression
286,All,stem_enrollment_m1,-.069023885,.094164506,.03441947,.42451289,stata_areg_centered_student_vce_unadjusted,171,565432,.0011846998830949,.0088669541211134,.0038608684475311,.0621358869537656,.765199912980281,.0720546714841245,.0709890056969208,stata_normal_normal_weighted_by_n_students_regression
287,All,stem_enrollment_m1,-.16270366,.00048471606,.022519086,.40694275,stata_areg_centered_student_vce_unadjusted,598,565432,.0005071092142905,2.34949689820e-07,.0038608684475311,.0621358869537656,.8839029744307215,.0004284419633489,-.0006372238238547,stata_normal_normal_weighted_by_n_students_regression
304,All,stem_enrollment_m1,-.092565656,.070622727,.039796043,.43205321,stata_areg_centered_student_vce_unadjusted,380,565432,.0015837250533718,.0049875696122786,.0038608684475311,.0621358869537656,.7091196885297031,.0500799663589534,.0490143005717498,stata_normal_normal_weighted_by_n_students_regression
320,All,stem_enrollment_m1,-.17959578,-.016407395,.050045259,.41346759,stata_areg_centered_student_vce_unadjusted,94,565432,.0025045279780934,.0002692026024694,.0038608684475311,.0621358869537656,.6065401413160773,-.0099517435621575,-.0110174093493611,stata_normal_normal_weighted_by_n_students_regression
329,All,stem_enrollment_m1,-.16496749,-.0017791138,.063635491,.43329892,stata_areg_centered_student_vce_unadjusted,89,565432,.0040494756937748,3.16524572716e-06,.0038608684475311,.0621358869537656,.4880784424245945,-.0008683470989633,-.0019340128861669,stata_normal_normal_weighted_by_n_students_regression
335,All,stem_enrollment_m1,-.10842555,.054762833,.06911438,.4198359,stata_areg_centered_student_vce_unadjusted,66,565432,.0047767974653903,.0029989678620329,.0038608684475311,.0621358869537656,.4469805253471879,.024477919765816,.0234122539786123,stata_normal_normal_weighted_by_n_students_regression
336,All,stem_enrollment_m1,-.24071784,-.07752946,.031512395,.41187438,stata_areg_centered_student_vce_unadjusted,328,565432,.0009930310101149,.0060108171926427,.0038608684475311,.0621358869537656,.7954158262279877,-.0616681596419799,-.0627338254291836,stata_normal_normal_weighted_by_n_students_regression
337,All,stem_enrollment_m1,-.15268877,.010499619,.04921918,.41703108,stata_areg_centered_student_vce_unadjusted,230,565432,.002422527669881,.000110241998717,.0038608684475311,.0621358869537656,.6144556821480953,.0064515505103077,.0053858847231041,stata_normal_normal_weighted_by_n_students_regression
341,All,stem_enrollment_m1,-.10939603,.05379235,.039004542,.40870872,stata_areg_centered_student_vce_unadjusted,243,565432,.001521354291445,.0028936169213504,.0038608684475311,.0621358869537656,.7173371736498563,.0385872522997365,.0375215865125329,stata_normal_normal_weighted_by_n_students_regression
342,All,stem_enrollment_m1,-.14567205,.017516335,.030006431,.44447932,stata_areg_centered_student_vce_unadjusted,422,565432,.0009003859039472,.0003068220095086,.0038608684475311,.0621358869537656,.8108931307844045,.0142038761050658,.0131382103178622,stata_normal_normal_weighted_by_n_students_regression
344,All,stem_enrollment_m1,-.24491018,-.08172179,.041771017,.42801407,stata_areg_centered_student_vce_unadjusted,246,565432,.0017448178624658,.0066784509776067,.0038608684475311,.0621358869537656,.6887414375374251,-.0562851832256398,-.0573508490128434,stata_normal_normal_weighted_by_n_students_regression
350,All,stem_enrollment_m1,-.1023783,.060810082,.046926714,.42852685,stata_areg_centered_student_vce_unadjusted,210,565432,.0022021165318802,.0036978660354912,.0038608684475311,.0621358869537656,.6367933387006295,.0387234549157453,.0376577891285417,stata_normal_normal_weighted_by_n_students_regression
355,All,stem_enrollment_m1,-.039902154,.12328623,.11504248,.44905615,stata_areg_centered_student_vce_unadjusted,13,565432,.0132347717089809,.0151994950955304,.0038608684475311,.0621358869537656,.2258393609238706,.0278428839002926,.026777218113089,stata_normal_normal_weighted_by_n_students_regression
356,All,stem_enrollment_m1,-.16127804,.0019103473,.058052413,.39615083,stata_areg_centered_student_vce_unadjusted,270,565432,.003370082674346,3.64942677137e-06,.0038608684475311,.0621358869537656,.5339364604263684,.0010200040385186,-.0000456617486851,stata_normal_normal_weighted_by_n_students_regression
357,All,stem_enrollment_m1,-.15853739,.0046510021,.052763987,.47831327,stata_areg_centered_student_vce_unadjusted,241,565432,.0027840383592329,.000021631821021,.0038608684475311,.0621358869537656,.581026726153787,.0027023565217993,.0016366907345957,stata_normal_normal_weighted_by_n_students_regression
358,All,stem_enrollment_m1,-.18662937,-.023440991,.054171227,.36985838,stata_areg_centered_student_vce_unadjusted,92,565432,.002934521825877,.000549480038664,.0038608684475311,.0621358869537656,.5681599278616223,-.0133182315404653,-.014383897327669,stata_normal_normal_weighted_by_n_students_regression
361,All,stem_enrollment_m1,-.10751652,.055671867,.053657666,.44117951,stata_areg_centered_student_vce_unadjusted,200,565432,.0028791451043342,.0030993567769668,.0038608684475311,.0621358869537656,.5728279947541992,.0318904039144813,.0308247381272777,stata_normal_normal_weighted_by_n_students_regression
364,All,stem_enrollment_m1,-.14066344,.022524934,.049235482,.4126662,stata_areg_centered_student_vce_unadjusted,117,565432,.0024241326650104,.0005073726649553,.0038608684475311,.0621358869537656,.6142987691484852,.0138370393799379,.0127713735927343,stata_normal_normal_weighted_by_n_students_regression
365,All,stem_enrollment_m1,-.17060959,-.0074212071,.040385429,.43703765,stata_areg_centered_student_vce_unadjusted,236,565432,.0016309828606587,.0000550743150657,.0038608684475311,.0621358869537656,.7030176585031639,-.0052172396823969,-.0062829054696005,stata_normal_normal_weighted_by_n_students_regression
366,All,stem_enrollment_m1,-.13428675,.028901644,.04042631,.48249587,stata_areg_centered_student_vce_unadjusted,224,565432,.0016342865524908,.0008353050307107,.0038608684475311,.0621358869537656,.7025950036924786,.0203061506992361,.0192404849120325,stata_normal_normal_weighted_by_n_students_regression
367,All,stem_enrollment_m1,-.088695012,.074493378,.047445811,.45709425,stata_areg_centered_student_vce_unadjusted,285,565432,.0022511050128827,.0055492634303481,.0038608684475311,.0621358869537656,.6316893344739327,.047056672612894,.0459910068256903,stata_normal_normal_weighted_by_n_students_regression
371,All,stem_enrollment_m1,-.22554682,-.062358443,.2347693,.56256014,stata_areg_centered_student_vce_unadjusted,4,565432,.0551166240470471,.0038885753712107,.0038608684475311,.0621358869537656,.0654634214549909,-.0040821970453523,-.0051478628325559,stata_normal_normal_weighted_by_n_students_regression
372,All,stem_enrollment_m1,-.025940528,.13724786,.069372877,.41222376,stata_areg_centered_student_vce_unadjusted,182,565432,.0048125961296608,.0188369752018836,.0038608684475311,.0621358869537656,.4451356678949064,.061093918002586,.0600282522153824,stata_normal_normal_weighted_by_n_students_regression
373,All,stem_enrollment_m1,-.19968465,-.036496267,.058701422,.3707512,stata_areg_centered_student_vce_unadjusted,287,565432,.0034458569525116,.0013319774823497,.0038608684475311,.0621358869537656,.5283992809567717,-.01928460110901,-.0203502668962136,stata_normal_normal_weighted_by_n_students_regression
379,All,stem_enrollment_m1,-.25309163,-.089903235,.051653113,.4106881,stata_areg_centered_student_vce_unadjusted,376,565432,.0026680441049216,.0080825917359961,.0038608684475311,.0621358869537656,.5913493888167793,-.0531642233405445,-.0542298891277481,stata_normal_normal_weighted_by_n_students_regression
384,All,stem_enrollment_m1,-.14235328,.020835098,.054410551,.44178858,stata_areg_centered_student_vce_unadjusted,291,565432,.0029605080321937,.0004341013049724,.0038608684475311,.0621358869537656,.5659955082389557,.0117925717993971,.0107269060121935,stata_normal_normal_weighted_by_n_students_regression
392,All,stem_enrollment_m1,-.2221892,-.059000812,.049351066,.40714371,stata_areg_centered_student_vce_unadjusted,220,565432,.0024355277499746,.0034810958684396,.0038608684475311,.0621358869537656,.6131870241997481,-.0361785326368243,-.037244198424028,stata_normal_normal_weighted_by_n_students_regression
396,All,stem_enrollment_m1,-.13462143,.028566964,.031449288,.4337427,stata_areg_centered_student_vce_unadjusted,286,565432,.0009890577238716,.0008160714323352,.0038608684475311,.0621358869537656,.7960674680568327,.0227412306716482,.0216755648844445,stata_normal_normal_weighted_by_n_students_regression
397,All,stem_enrollment_m1,-.58607686,-.42288846,.28690946,.08958263,stata_areg_centered_student_vce_unadjusted,2,565432,.0823170388236036,.1788346476922641,.0038608684475311,.0621358869537656,.044801139523892,-.0189458848304912,-.0200115506176949,stata_normal_normal_weighted_by_n_students_regression
399,All,stem_enrollment_m1,-.08072748,.08246091,.033436213,.42446819,stata_areg_centered_student_vce_unadjusted,238,565432,.0011179803189629,.0067998016968236,.0038608684475311,.0621358869537656,.7754540514492904,.063944646801968,.0628789810147644,stata_normal_normal_weighted_by_n_students_regression
400,All,stem_enrollment_m1,-.16788368,-.0046952972,.036082797,.40269384,stata_areg_centered_student_vce_unadjusted,440,565432,.0013019682214788,.000022045815672,.0038608684475311,.0621358869537656,.7478192116179241,-.0035112334726149,-.0045768992598185,stata_normal_normal_weighted_by_n_students_regression
415,All,stem_enrollment_m1,-.2014702,-.03828181,.048248697,.41613954,stata_areg_centered_student_vce_unadjusted,278,565432,.0023279367691714,.0014654969390919,.0038608684475311,.0621358869537656,.6238471421125492,-.0238819974876299,-.0249476632748336,stata_normal_normal_weighted_by_n_students_regression
419,All,stem_enrollment_m1,-.32362279,-.1604344,.41338101,,stata_areg_centered_student_vce_unadjusted,1,565432,.1708838596716555,.0257391951127304,.0038608684475311,.0621358869537656,.0220943343417936,-.0035446911961007,-.0046103569833043,stata_normal_normal_weighted_by_n_students_regression
420,All,stem_enrollment_m1,-.017126732,.14606166,.044701707,.43231547,stata_areg_centered_student_vce_unadjusted,123,565432,.0019982425745681,.0213340081980948,.0038608684475311,.0621358869537656,.658951235600221,.096247510568174,.0951818447809703,stata_normal_normal_weighted_by_n_students_regression
429,All,stem_enrollment_m1,-.14946567,.013722726,.037034187,.43887833,stata_areg_centered_student_vce_unadjusted,502,565432,.0013715310412599,.0001883132137015,.0038608684475311,.0621358869537656,.7378772312400822,.0101256871637094,.0090600213765057,stata_normal_normal_weighted_by_n_students_regression
430,All,stem_enrollment_m1,-.11514965,.048038736,.045890331,.4141964,stata_areg_centered_student_vce_unadjusted,146,565432,.0021059225039153,.0023077201581935,.0038608684475311,.0621358869537656,.6470594460151514,.0310839178828809,.0300182520956773,stata_normal_normal_weighted_by_n_students_regression
431,All,stem_enrollment_m1,-.13767767,.025510721,.038656227,.37354147,stata_areg_centered_student_vce_unadjusted,173,565432,.0014943039083449,.0006507968829166,.0038608684475311,.0621358869537656,.7209606322557974,.0183922254666376,.017326559679434,stata_normal_normal_weighted_by_n_students_regression
433,All,stem_enrollment_m1,-.17695931,-.013770924,.047775522,.42152706,stata_areg_centered_student_vce_unadjusted,257,565432,.0022825004903739,.0001896383455464,.0038608684475311,.0621358869537656,.6284611076683475,-.0086544901310216,-.0097201559182252,stata_normal_normal_weighted_by_n_students_regression
