spec,outcome_group,beta,se,p_value,n_obs,fs_beta,fs_se,fs_f
program_income_full_adj_eb,Program income,0.311071039318676,0.103026395667974,0.00253331565364232,95651,0.462189427208382,0.00610589528190381,5729.82436286969
