school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
103,All,log_program_income_area_clp_m1,-.095613651,-.091286585,.05558221,.42448473,stata_areg_centered_student_vce_unadjusted,98,565432,.0030893821153468,.0083332405632787,.0029624055981986,.0544279854321154,.4895091728957998,-.0446856205601154,-.0427510469924805,stata_normal_normal_weighted_by_n_students_regression
106,All,log_program_income_area_clp_m1,-.0060723475,-.0017452814,.051728357,.44907451,stata_areg_centered_student_vce_unadjusted,89,565432,.0026758228796001,3.04600734131e-06,.0029624055981986,.0544279854321154,.5254142519877386,-.0009169956891196,.0010175778785153,stata_normal_normal_weighted_by_n_students_regression
107,All,log_program_income_area_clp_m1,.10607801,.11040508,.04810375,.44892198,stata_areg_centered_student_vce_unadjusted,92,565432,.0023139707402073,.0121892816813597,.0029624055981986,.0544279854321154,.5614469871369268,.0619865995678151,.06392117313545,stata_normal_normal_weighted_by_n_students_regression
108,All,log_program_income_area_clp_m1,-.021596404,-.017269338,.0430222,.37186074,stata_areg_centered_student_vce_unadjusted,119,565432,.0018509097328681,.0002982300214359,.0029624055981986,.0544279854321154,.6154605286460841,-.010628595595206,-.0086940220275711,stata_normal_normal_weighted_by_n_students_regression
109,All,log_program_income_area_clp_m1,-.040384404,-.036057338,.045469489,.45054245,stata_areg_centered_student_vce_unadjusted,105,565432,.0020674744252454,.0013001316364274,.0029624055981986,.0544279854321154,.5889614830554588,-.0212363833092151,-.0193018097415802,stata_normal_normal_weighted_by_n_students_regression
110,All,log_program_income_area_clp_m1,-.026951533,-.022624467,.050000269,.46016172,stata_areg_centered_student_vce_unadjusted,115,565432,.0025000268966683,.0005118664901523,.0029624055981986,.0544279854321154,.5423235163056724,-.0122697802369667,-.0103352066693317,stata_normal_normal_weighted_by_n_students_regression
124,All,log_program_income_area_clp_m1,.087420933,.091747999,.029176317,.47119984,stata_areg_centered_student_vce_unadjusted,359,565432,.0008512574827502,.0084176953448362,.0029624055981986,.0544279854321154,.7767874443333252,.0712686938275919,.0732032673952268,stata_normal_normal_weighted_by_n_students_regression
125,All,log_program_income_area_clp_m1,.18679117,.19111824,.054781269,.4830097,stata_areg_centered_student_vce_unadjusted,101,565432,.0030009874641582,.0365261817745141,.0029624055981986,.0544279854321154,.496765107921259,.0949408733259209,.0968754468935558,stata_normal_normal_weighted_by_n_students_regression
127,All,log_program_income_area_clp_m1,.051698051,.056025118,.040696237,.43310928,stata_areg_centered_student_vce_unadjusted,258,565432,.0016561837251901,.0031388137995218,.0029624055981986,.0544279854321154,.6414091816297416,.035935024874484,.0378695984421189,stata_normal_normal_weighted_by_n_students_regression
129,All,log_program_income_area_clp_m1,.075089589,.079416655,.12141906,.46120444,stata_areg_centered_student_vce_unadjusted,15,565432,.0147425874634843,.0063070050827078,.0029624055981986,.0544279854321154,.1673203478746226,.0132880223911746,.0152225959588095,stata_normal_normal_weighted_by_n_students_regression
130,All,log_program_income_area_clp_m1,.077892333,.0822194,.061547201,.44456854,stata_areg_centered_student_vce_unadjusted,88,565432,.0037880579665445,.0067600296464339,.0029624055981986,.0544279854321154,.4388447652204055,.0360815531082538,.0380161266758887,stata_normal_normal_weighted_by_n_students_regression
131,All,log_program_income_area_clp_m1,-.044253428,-.039926361,.072843008,.46438971,stata_areg_centered_student_vce_unadjusted,51,565432,.005306103777099,.0015941143307531,.0029624055981986,.0544279854321154,.358275653293548,-.0143046431380838,-.0123700695704489,stata_normal_normal_weighted_by_n_students_regression
132,All,log_program_income_area_clp_m1,.027745957,.032073025,.029323887,.45626521,stata_areg_centered_student_vce_unadjusted,653,565432,.0008598903534779,.0010286789070992,.0029624055981986,.0544279854321154,.7750330261316493,.0248576533729065,.0267922269405414,stata_normal_normal_weighted_by_n_students_regression
133,All,log_program_income_area_clp_m1,-.0070888465,-.0027617805,.059874397,.45112601,stata_areg_centered_student_vce_unadjusted,145,565432,.0035849433887142,7.62743194918e-06,.0029624055981986,.0544279854321154,.4524587896750275,-.0012495918380193,.0006849817296156,stata_normal_normal_weighted_by_n_students_regression
134,All,log_program_income_area_clp_m1,.047562998,.051890064,.080036961,.42926967,stata_areg_centered_student_vce_unadjusted,42,565432,.006405915052834,.0026925787390395,.0029624055981986,.0544279854321154,.3162152224018988,.0164084281781003,.0183430017457352,stata_normal_normal_weighted_by_n_students_regression
144,All,log_program_income_area_clp_m1,-.096202485,-.091875419,.064977117,.38170755,stata_areg_centered_student_vce_unadjusted,54,565432,.0042220257184012,.0084410926310032,.0029624055981986,.0544279854321154,.4123368249556333,-.0378836185359598,-.0359490449683249,stata_normal_normal_weighted_by_n_students_regression
161,All,log_program_income_area_clp_m1,.00035889528,.0046859612,.09425804,.38497275,stata_areg_centered_student_vce_unadjusted,48,565432,.0088845781404112,.0000219582315903,.0029624055981986,.0544279854321154,.2500556819829142,.0011717512615449,.0031063248291799,stata_normal_normal_weighted_by_n_students_regression
178,All,log_program_income_area_clp_m1,.13819003,.1425171,.14272031,.52513498,stata_areg_centered_student_vce_unadjusted,18,565432,.0203690874231564,.020311125128146,.0029624055981986,.0544279854321154,.1269702541319205,.018095433058837,.0200300066264719,stata_normal_normal_weighted_by_n_students_regression
191,All,log_program_income_area_clp_m1,-.03572258,-.031395514,.042019904,.47871646,stata_areg_centered_student_vce_unadjusted,344,565432,.0017656723035806,.0009856782756538,.0029624055981986,.0544279854321154,.6265560043086044,-.0196710475101806,-.0177364739425457,stata_normal_normal_weighted_by_n_students_regression
199,All,log_program_income_area_clp_m1,.055788085,.060115151,.048979148,.4402183,stata_areg_centered_student_vce_unadjusted,264,565432,.0023989569651273,.0036138313855997,.0029624055981986,.0544279854321154,.552547148827944,.0332164553719627,.0351510289395977,stata_normal_normal_weighted_by_n_students_regression
200,All,log_program_income_area_clp_m1,.061656293,.065983355,.05212529,.52435619,stata_areg_centered_student_vce_unadjusted,198,565432,.0027170458613581,.0043538031352927,.0029624055981986,.0544279854321154,.5216006544459127,.0344169612022481,.036351534769883,stata_normal_normal_weighted_by_n_students_regression
208,All,log_program_income_area_clp_m1,.068044603,.072371669,.045896508,.40635225,stata_areg_centered_student_vce_unadjusted,364,565432,.0021064894282011,.0052376584818,.0029624055981986,.0544279854321154,.5844282792935872,.0422960500740732,.0442306236417081,stata_normal_normal_weighted_by_n_students_regression
211,All,log_program_income_area_clp_m1,-.013039859,-.0087127928,.078956529,.42613125,stata_areg_centered_student_vce_unadjusted,145,565432,.0062341335503844,.0000759127588594,.0029624055981986,.0544279854321154,.3221217841121274,-.0028065803115951,-.0008720067439602,stata_normal_normal_weighted_by_n_students_regression
217,All,log_program_income_area_clp_m1,-.037675116,-.03334805,.02316625,.44085559,stata_areg_centered_student_vce_unadjusted,814,565432,.0005366751593329,.0011120924406141,.0029624055981986,.0544279854321154,.8466239573986003,-.0282332580268415,-.0262986844592066,stata_normal_normal_weighted_by_n_students_regression
