cohort_gr8,income_measure_key,income_measure_label,income_measure_order,outcome,outcome_key,outcome_label,plot_order,target_percentile,target_percentile_label,window_lower_percentile,window_upper_percentile,n_students_total,n_students,income_4to_cutpoint,log_income_4to_cutpoint,mean_income_4to,mean_log_income_4to,mean_attended_va_eb,sd_attended_va_eb,se_attended_va_eb
2018,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,182014,9100,150000,11.9183905730784,150000,11.9183905730784,-0.0370927848230193,0.110518320866357,0.0011585467994417
2019,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,183074,9154,150000,11.9183905730784,150000,11.9183905730784,-0.0403292807562181,0.109640410813129,0.00114594876286167
2020,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,186623,9331,150000,11.9183905730784,150000,11.9183905730784,-0.0432118461943787,0.112170077014363,0.00116121576508964
2017,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,168299,8415,150000,11.9183905730784,150000,11.9183905730784,-0.0386514860047764,0.112099991039004,0.0012220205738614
2018,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,182014,9100,250000,12.4292161968444,236478.021978022,12.360472253019,-0.0269741234641701,0.107818448429131,0.00113024444607142
2019,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,183074,9154,250000,12.4292161968444,250000,12.4292161968444,-0.0286355647854699,0.108574608993979,0.00113480912678175
2020,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,186623,9331,250000,12.4292161968444,250000,12.4292161968444,-0.0319458284741353,0.110278265154817,0.00114163120373103
2017,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,168299,8414,250000,12.4292161968444,250000,12.4292161968444,-0.0223309661091124,0.108694858233147,0.00118497106737317
2018,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,182014,9101,350000,12.7656884334656,310757.059663773,12.6337598150629,-0.0118328944265599,0.105025288656784,0.00110090368816055
2019,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,183074,9153,350000,12.7656884334656,350000,12.7656884334656,-0.0075916877160654,0.102530614271507,0.00107169653881551
2020,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,186623,9332,350000,12.7656884334656,350000,12.7656884334656,-0.0132170266682781,0.106540743087456,0.00110288024204474
2017,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,168299,8415,450000,13.0170028617465,461247.771836007,13.0395828012324,0.015022547027847,0.0963750126416098,0.0010505999792027
2018,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,182014,9100,450000,13.0170028617465,486917.582417583,13.0910961232405,0.0148444491550659,0.0950156769284039,0.000996034933749144
2019,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,183074,9154,550000,13.2176735572087,541948.874808827,13.2015315812212,0.0181395729468741,0.0939833596972861,0.000982303094050349
2020,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,186623,9331,550000,13.2176735572087,550000,13.2176735572087,0.013982730858282,0.0959412761058054,0.000993210714499318
2017,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,168299,8415,9e+05,13.7101500423064,832584.670231729,13.6254499815223,0.0406206075496461,0.0795376478096508,0.000867053075732336
2018,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,182014,9100,9e+05,13.7101500423064,843747.252747253,13.6394877701783,0.0382142550761329,0.0827169843992812,0.000867109604851299
2019,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,183074,9154,9e+05,13.7101500423064,911033.428009613,13.7209491152026,0.0403599288417468,0.0800871268214745,0.000837061291740657
2020,direct_or_school_median,Direct income + school median fallback,1,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,186623,9331,9e+05,13.7101500423064,941206.730253992,13.7514987282138,0.0399353581071322,0.0818004338015261,0.000846820790800924
2013,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,174607,8730,250000,12.4292161968444,223115.6930126,12.2945456502958,-0.0523914711815084,0.113590494336429,0.0012157236567475
2014,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,181701,9085,250000,12.4292161968444,222592.184920198,12.2920089733057,-0.0539304196300082,0.112668868265115,0.00118206529316609
2015,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,178093,8905,250000,12.4292161968444,226400.898371701,12.3112134165901,-0.0492336280932928,0.113237389513406,0.00119997690338108
2016,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,178381,8919,250000,12.4292161968444,227867.473932055,12.3190592471485,-0.0466678038719603,0.111283149509956,0.0011783419154854
2017,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,165827,8291,250000,12.4292161968444,237377.879628513,12.367202860295,-0.03957617050151,0.11067777206583,0.00121550556259526
2018,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,179665,8984,250000,12.4292161968444,243694.345503117,12.3995878444942,-0.0383694048466387,0.109008097782911,0.00115006897961115
2019,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,181021,9051,250000,12.4292161968444,247221.301513645,12.4168152238789,-0.0379450947510421,0.109797896817789,0.00115410610620832
2020,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,10,p10,7.5,12.5,184497,9225,250000,12.4292161968444,248260.162601626,12.4214515269287,-0.0393309759558617,0.110059584596553,0.0011458946238894
2013,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,174607,8730,250000,12.4292161968444,250000,12.4292161968444,-0.0471753219480761,0.110796084125674,0.00118581595522972
2014,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,181701,9085,250000,12.4292161968444,250000,12.4292161968444,-0.046057925289026,0.110688374592822,0.00116128694623317
2015,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,178093,8905,250000,12.4292161968444,250000,12.4292161968444,-0.0456759721994438,0.109901501672586,0.00116462649148572
2016,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,178381,8919,250000,12.4292161968444,250000,12.4292161968444,-0.042178112626538,0.109673200373276,0.00116129467555821
2017,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,165827,8291,250000,12.4292161968444,250000,12.4292161968444,-0.0370128041513416,0.110404277969816,0.00121250194598068
2018,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,179665,8983,250000,12.4292161968444,250000,12.4292161968444,-0.0377357533440034,0.108709533702715,0.0011469828732111
2019,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,181021,9051,250000,12.4292161968444,250000,12.4292161968444,-0.0332508987050888,0.106567867726188,0.00112015466992505
2020,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,25,p25,22.5,27.5,184497,9225,250000,12.4292161968444,250000,12.4292161968444,-0.0358329296953013,0.108246922545968,0.00112702194045789
2013,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,174607,8730,250000,12.4292161968444,284851.088201604,12.5475211095296,-0.0335528216792578,0.109780497118966,0.00117494644403731
2014,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,181701,9086,250000,12.4292161968444,295537.090028616,12.5835256776141,-0.0288670239433946,0.11088677343569,0.00116330442585279
2015,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,178093,8904,350000,12.7656884334656,316374.663072776,12.6535989068157,-0.0163335278977331,0.106289882987891,0.00112641740726054
2016,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,178381,8920,350000,12.7656884334656,322130.044843049,12.6729180700839,-0.0116522903613307,0.104428087735872,0.00110569386064683
2017,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,165827,8292,350000,12.7656884334656,350000,12.7656884334656,-0.000588043411629169,0.10120604821112,0.00111141645035103
2018,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,179665,8984,350000,12.7656884334656,350000,12.7656884334656,0.00150874018677702,0.0996793497893442,0.00105164781729184
2019,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,181021,9052,350000,12.7656884334656,350000,12.7656884334656,0.000529527582507635,0.101216273526966,0.00106384430055981
2020,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,50,p50,47.5,52.5,184497,9224,350000,12.7656884334656,350000,12.7656884334656,-0.00226587695645166,0.102865436752724,0.00107105020147389
2013,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,174607,8730,350000,12.7656884334656,393917.525773196,12.8764798292505,0.00323368996768209,0.102536337259434,0.00109741445893644
2014,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,181701,9085,450000,13.0170028617465,404672.537149147,12.9034940339941,0.00308809838327618,0.104531127507171,0.0010966881959886
2015,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,178093,8905,450000,13.0170028617465,423250.982594048,12.9502155373227,0.0126433609850326,0.0990711882326704,0.0010498576325415
2016,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,178381,8919,450000,13.0170028617465,431797.286691333,12.971676172708,0.0157494250163943,0.0974614550713583,0.00103198838422976
2017,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,165827,8291,450000,13.0170028617465,450000,13.0170028617465,0.0243881119413701,0.0937601047663285,0.00102970927916041
2018,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,179665,8983,450000,13.0170028617465,450000,13.0170028617465,0.0225751823054139,0.0935168353010357,0.000986686307941653
2019,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,181021,9051,450000,13.0170028617465,450000,13.0170028617465,0.020800719614309,0.0952741037374969,0.00100144381699264
2020,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,75,p75,72.5,77.5,184497,9225,450000,13.0170028617465,450000,13.0170028617465,0.0212414946898554,0.0960991030332271,0.00100054389565466
2013,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,174607,8730,550000,13.2176735572087,614115.120274914,13.3209779209322,0.0421364894731059,0.0808489839448402,0.000865301475972354
2014,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,181701,9085,7e+05,13.4588356140255,628128.783709411,13.3435403269005,0.0444426774337252,0.0787340416420279,0.000826038101285799
2015,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,178093,8905,7e+05,13.4588356140255,646392.476137002,13.3728983005514,0.046819099399637,0.0749249478765998,0.000793979862351974
2016,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,178381,8919,7e+05,13.4588356140255,649428.187016482,13.3777858814963,0.0488985687714729,0.0731065249097175,0.000774101766313602
2017,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,165827,8291,7e+05,13.4588356140255,682007.598600893,13.4301839221395,0.050276391844327,0.0712600194735238,0.000782604749300481
2018,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,179665,8984,7e+05,13.4588356140255,676357.969723954,13.4210948315393,0.0495104315610545,0.0717275840906473,0.000756748086819986
2019,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,181021,9051,7e+05,13.4588356140255,678422.273781903,13.4244069067624,0.0506846762412296,0.0707097546969264,0.000743243377417718
2020,school_median_for_everyone,School median for everyone,2,admission_exam_taker,exam_taking,Exam taking,3,90,p90,87.5,92.5,184497,9225,7e+05,13.4588356140255,682056.910569106,13.4302227274011,0.0513970745857529,0.0718617804712111,0.00074819497281348
2017,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,168299,8415,150000,11.9183905730784,150000,11.9183905730784,-0.0111947560158944,0.0544439467968797,0.000593502483732168
2018,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,182014,9100,150000,11.9183905730784,150000,11.9183905730784,-0.0103402420409742,0.0542869820003034,0.000569082200623138
2019,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,183074,9154,150000,11.9183905730784,150000,11.9183905730784,-0.01092590192011,0.0538967520758968,0.000563322555119796
2020,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,186623,9331,150000,11.9183905730784,150000,11.9183905730784,-0.0119949592424961,0.054865905896945,0.00056798708344739
2017,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,168299,8415,150000,11.9183905730784,150000,11.9183905730784,-0.0113804922082232,0.0550746788282552,0.000600378198099229
2018,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,182014,9100,250000,12.4292161968444,236478.021978022,12.360472253019,-0.00782474029733654,0.0527228232970524,0.000552685362114691
2019,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,183074,9154,250000,12.4292161968444,250000,12.4292161968444,-0.00843451188798476,0.0529840469669088,0.000553783067965876
2020,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,186623,9331,250000,12.4292161968444,250000,12.4292161968444,-0.00976879967138628,0.0539311572061138,0.000558310305601805
2017,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,168299,8414,250000,12.4292161968444,250000,12.4292161968444,-0.00673022666948714,0.0523506176168693,0.000570716667223078
2018,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,182014,9101,350000,12.7656884334656,310757.059663773,12.6337598150629,-0.00309399849547789,0.0505314484827192,0.000529684409480815
2019,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,183074,9153,350000,12.7656884334656,350000,12.7656884334656,-0.00169950749330009,0.0502767629390179,0.000525515556572324
2020,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,186623,9332,350000,12.7656884334656,350000,12.7656884334656,-0.00343527216672484,0.0519544118831538,0.00053781767136681
2017,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,168299,8415,450000,13.0170028617465,461247.771836007,13.0395828012324,0.00564689818268085,0.0469267666798481,0.00051155645790922
2018,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,182014,9100,450000,13.0170028617465,486917.582417583,13.0910961232405,0.00662233166912161,0.0456325586151484,0.000478359192570842
2019,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,183074,9154,550000,13.2176735572087,541948.874808827,13.2015315812212,0.00770168451005602,0.0450408439086042,0.000470761637725729
2020,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,186623,9331,550000,13.2176735572087,550000,13.2176735572087,0.00588249056131634,0.0465466660314026,0.000481864003722722
2017,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,168299,8415,9e+05,13.7101500423064,832584.670231729,13.6254499815223,0.0121877515146193,0.0403837974730824,0.000440230466616078
2018,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,182014,9100,9e+05,13.7101500423064,843747.252747253,13.6394877701783,0.0119359285124955,0.0412743035794914,0.00043267226588638
2019,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,183074,9154,9e+05,13.7101500423064,911033.428009613,13.7209491152026,0.0126741073400526,0.0410937581397212,0.000429507158467442
2020,direct_or_school_median,Direct income + school median fallback,1,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,186623,9331,9e+05,13.7101500423064,941206.730253992,13.7514987282138,0.0111298216971137,0.0404932402095631,0.000419197259754804
2013,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,174607,8730,250000,12.4292161968444,223115.6930126,12.2945456502958,-0.0169944152808209,0.0549554935229016,0.000588171518526434
2014,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,181701,9085,250000,12.4292161968444,222592.184920198,12.2920089733057,-0.0167229126184918,0.055131000116772,0.00057840682008297
2015,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,178093,8905,250000,12.4292161968444,226400.898371701,12.3112134165901,-0.0157279020854393,0.055580580901166,0.000588987556534998
2016,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,178381,8919,250000,12.4292161968444,227867.473932055,12.3190592471485,-0.0148030631794403,0.0539700180629042,0.000571471374984175
2017,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,165827,8291,250000,12.4292161968444,237377.879628513,12.367202860295,-0.0140595838570294,0.0547415997423092,0.000601193155140162
2018,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,179665,8984,250000,12.4292161968444,243694.345503117,12.3995878444942,-0.0119766817235399,0.0540367678369055,0.000570104530871074
2019,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,181021,9051,250000,12.4292161968444,247221.301513645,12.4168152238789,-0.0124902445241377,0.0542021346862229,0.000569728714519065
2020,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,10,p10,7.5,12.5,184497,9225,250000,12.4292161968444,248260.162601626,12.4214515269287,-0.0124922030517231,0.054779830847381,0.000570344817270467
2013,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,174607,8730,250000,12.4292161968444,250000,12.4292161968444,-0.0165227086133708,0.0540473231914991,0.000578451654529961
2014,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,181701,9085,250000,12.4292161968444,250000,12.4292161968444,-0.0168389837989208,0.0545147174687936,0.000571941091437844
2015,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,178093,8905,250000,12.4292161968444,250000,12.4292161968444,-0.0161204830528252,0.0544790839381093,0.000577314990428588
2016,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,178381,8919,250000,12.4292161968444,250000,12.4292161968444,-0.0141384936102995,0.0545375709510169,0.000577481012204751
2017,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,165827,8291,250000,12.4292161968444,250000,12.4292161968444,-0.0130830976593505,0.0548965304993246,0.000602894663884459
2018,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,179665,8983,250000,12.4292161968444,250000,12.4292161968444,-0.0120805999213596,0.0544501655556043,0.000574497978315098
2019,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,181021,9051,250000,12.4292161968444,250000,12.4292161968444,-0.0105896612488609,0.0534188279321532,0.000561495231600842
2020,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,25,p25,22.5,27.5,184497,9225,250000,12.4292161968444,250000,12.4292161968444,-0.0116450557243682,0.0542694283878902,0.000565030719125408
2013,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,174607,8730,250000,12.4292161968444,284851.088201604,12.5475211095296,-0.0108358065061949,0.0525090144134447,0.00056198761514191
2014,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,181701,9086,250000,12.4292161968444,295537.090028616,12.5835256776141,-0.00933997867081208,0.0536121726670843,0.000562441090229517
2015,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,178093,8904,350000,12.7656884334656,316374.663072776,12.6535989068157,-0.00436819768216822,0.050915690131702,0.00053958399477744
2016,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,178381,8920,350000,12.7656884334656,322130.044843049,12.6729180700839,-0.00227814010027922,0.0507537092874436,0.000537384778184568
2017,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,165827,8292,350000,12.7656884334656,350000,12.7656884334656,0.00150444925218872,0.0485225699044698,0.000532861260353118
2018,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,179665,8984,350000,12.7656884334656,350000,12.7656884334656,0.0014990084893368,0.0486516785711892,0.000513290181819032
2019,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,181021,9052,350000,12.7656884334656,350000,12.7656884334656,0.00183661773958158,0.048502483265251,0.000509790457470139
2020,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,50,p50,47.5,52.5,184497,9224,350000,12.7656884334656,350000,12.7656884334656,0.000693158965817725,0.0506443106121992,0.000527316082029525
2013,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,174607,8730,350000,12.7656884334656,393917.525773196,12.8764798292505,0.00208520292724154,0.0469933315340155,0.000502954980423559
2014,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,181701,9085,450000,13.0170028617465,404672.537149147,12.9034940339941,0.00274623832442495,0.0479077441354739,0.000502624038817646
2015,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,178093,8905,450000,13.0170028617465,423250.982594048,12.9502155373227,0.0064947992287273,0.0454372644950824,0.000481498806897708
2016,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,178381,8919,450000,13.0170028617465,431797.286691333,12.971676172708,0.00699423663266487,0.044885196775595,0.000475275088622126
2017,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,165827,8291,450000,13.0170028617465,450000,13.0170028617465,0.0113170668156075,0.0421104776459916,0.000462473348232935
2018,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,179665,8983,450000,13.0170028617465,450000,13.0170028617465,0.0110861685339265,0.0423180615636092,0.00044649342323267
2019,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,181021,9051,450000,13.0170028617465,450000,13.0170028617465,0.0101957136117546,0.0429050304973054,0.000450982752121096
2020,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,184497,9225,450000,13.0170028617465,450000,13.0170028617465,0.00898843236993768,0.0444518579538365,0.00046281425863924
