school_rbd,area_income_va,program_income_full_va,institution_income_va,math_va,area_income_n,program_income_full_n,institution_income_n,math_n,complete_decomposition_input,program_income_full_component_math_va,program_income_full_component_institution_income_va,program_income_full_component_area_income_va,program_income_full_component_residual_va,program_income_full_component_sum_va,reconstruction_error
7325,0.0515476904902883,0.0103321796571206,-0.0618467365000359,0.070915284736091,841,841,841,826,TRUE,0.00877686379568714,-0.0613868781607576,0.0723867134844549,-0.00944460610493677,0.0103320930144476,3.46944695195361e-18
7326,0.0477041435481593,0.0500780348169563,0.0187141068576036,-0.196350767017064,115,115,115,111,TRUE,-0.023621149328024,0.0302390571428356,0.0348086145776376,0.00865142578183419,0.0500779481742834,0
7328,0.0420947181881575,0.0087242933197782,-0.0637468655171475,-0.0954354212272134,139,139,139,137,TRUE,-0.0113881826798578,-0.0519039262282123,0.069732812894713,0.00228350269046227,0.00872420667710525,-5.20417042793042e-18
7329,0.0197839386541992,-0.0237966754426768,-0.0908164623672749,-0.0260658867856172,615,615,615,607,TRUE,-0.00297920191899298,-0.0813133407901653,0.0633552178596153,-0.00285943723580681,-0.0237967620853498,0
7331,0.0835212874368023,0.0510507941353123,-0.0514237454541425,-0.108311423774026,409,409,409,404,TRUE,-0.0129490127843779,-0.0397770335461325,0.0980254189054705,0.00575133491767926,0.0510507074926394,0
7388,0.0512849111824244,0.0293241552486787,-0.0474729670469238,0.095617472934726,257,257,257,255,TRUE,0.0117712651130041,-0.0499208196261886,0.0642069298045291,0.00326669331466114,0.0293240686060057,0
7401,-0.0260013890244298,-0.0554351582931174,-0.0816108690737319,0.032570411275588,286,286,286,285,TRUE,0.00412869503107427,-0.0768575404172119,0.0193109511891426,-0.00201735073879527,-0.0554352449357904,0
7406,0.0164275759523131,0.0027317824053193,-0.0193533053703814,0.413643460245173,405,405,405,405,TRUE,0.0503224018659847,-0.0456785592605394,0.0130030753544323,-0.0149152221972313,0.00273169576264634,0
7414,0.0232364124873326,0.0330415889757095,-0.0147337225739955,0.840416300789871,129,129,129,129,TRUE,0.102055841253868,-0.0702402309244777,0.00551645088075554,-0.00429055887710898,0.0330415023330366,0
7415,-0.0106366266829355,0.0119386308989534,0.0101375846600109,0.530032390802074,163,163,163,163,TRUE,0.0644310777524376,-0.026584842998596,-0.0273727154758822,0.00146502497832111,0.0119385442562804,0
7416,0.104280719670036,0.11764420295896,0.047191623949407,0.525059828099608,184,184,184,184,TRUE,0.0638283032861849,0.00760342774236568,0.0488705624546217,-0.00265817716688517,0.117644116316287,0
7435,0.0542236659998784,0.0904513115668311,0.0415755585978308,0.651528526819059,188,188,188,188,TRUE,0.079158849511471,-0.00605668999104829,0.00715190338838499,0.0101971620153505,0.0904512249241582,-1.38777878078145e-17
7441,0.0054081599915173,0.0009431786176871,-0.0119320796036791,-0.1264428386306,28,28,28,28,TRUE,-0.0151469044081794,-0.0024742729205064,0.0137156077723324,0.00484866153136745,0.000943091975014143,9.75781955236954e-19
7470,-0.0221617335664913,-0.0382028385953686,-0.0402353727537546,0.0086677237044321,94,94,94,91,TRUE,0.00123120924661891,-0.0374444719841267,0.0019612840017028,-0.00395094650223658,-0.0382029252380416,0
7505,0.025449128707559,0.0150327125642342,-0.0006763032934114,-0.0188355186812829,155,155,155,153,TRUE,-0.00210273609328521,0.000551918539006476,0.0218295820405669,-0.00524613856472689,0.0150326259215612,0
7509,0.0087559199321295,0.0082198136779012,0.0057551544178079,-0.141751864452391,5,5,5,5,TRUE,-0.0170026657973726,0.0147174105782859,0.00783851164526163,0.00266647060905327,0.00821972703522824,0
7536,-0.0104610578378526,-0.03735118962834,-0.0387845390826185,-0.0808795063774689,292,292,292,292,TRUE,-0.00962371346561877,-0.0300797847420939,0.0131545800711513,-0.0108023581344516,-0.0373512762710129,-6.93889390390723e-18
7542,0.0150687780734442,0.0060656528705524,-0.0035917936679839,-0.0993049455167703,40,40,40,38,TRUE,-0.0118572467375383,0.00331527170462241,0.0167621692467282,-0.00215462798593295,0.00606556622787944,0
7544,0.0507937029034188,0.0494873751124055,0.0081767485412121,-0.191936196780218,49,49,49,49,TRUE,-0.0230860147550743,0.0203143039498585,0.0426331813943006,0.00962581788064783,0.0494872884697326,0
7572,0.0068781393869914,-0.0164340748641358,-0.04809468580858,-0.226484593175685,123,123,123,122,TRUE,-0.0272739742526662,-0.0287658077004348,0.0359191580968461,0.00368646234944614,-0.0164341615068088,3.46944695195361e-18
7578,-0.0380490443037905,-0.0638699506308496,-0.0466089897664034,-0.130769703212285,118,118,118,116,TRUE,-0.0156714072942826,-0.0338636098785302,-0.00440810283197447,-0.00992691726873527,-0.0638700372735226,0
7614,-0.0159862282502303,-0.0231275226612144,0.0125149556358245,-0.154063105565822,24,24,24,24,TRUE,-0.0184950354737522,0.0217235152382889,-0.0157651627028384,-0.0105909263655857,-0.0231276093038874,0
7624,0.0103408102462014,0.0143688245890683,0.0044334664484844,0.0113159866663037,1,1,1,1,TRUE,0.0015522319041205,0.00318679131723104,0.00596537288594032,0.00366434183910349,0.0143687379463953,-1.73472347597681e-18
7625,0.0059900860504718,-0.0067029131177333,-0.0500437820050337,-0.146430351385433,54,54,54,49,TRUE,-0.0175697923742855,-0.0359454916204542,0.0341618618160205,0.0126504224183129,-0.00670299976040625,-2.60208521396521e-18
7626,0.0665366639632241,0.0546105397761404,0.0385108840104619,-0.197609916336775,214,214,214,205,TRUE,-0.0237737835137619,0.0484104952291263,0.0403063321409031,-0.0103325907228001,0.0546104531334674,0
7627,0.0288941814743491,0.0010279908427378,-0.0164480610746571,-0.0788138100667822,469,469,469,460,TRUE,-0.00937330958624751,-0.00981228469519741,0.0342443246127271,-0.0140308261312173,0.00102790420006484,1.51788304147971e-18
7628,0.0100436320299838,-0.0072617217093688,-0.0032486754331065,-0.0251745516048803,230,230,230,224,TRUE,-0.00287115419391261,-0.00137071114630719,0.0105622701434656,-0.0135822131552876,-0.00726180835204176,0
7629,0.0668367900421251,0.0495118972353878,-0.0045575079029278,-0.112440285602521,171,171,171,165,TRUE,-0.0134495137601963,0.0033188521763818,0.0603996185145773,-0.000757146338047993,0.0495118105927149,0
7639,0.0446115255693751,0.0416987443803523,0.0050817398801893,-0.0111475174544077,197,197,197,194,TRUE,-0.00117079594222758,0.00529403050122888,0.0345432086099024,0.00303221456877566,0.0416986577376794,0
7650,-0.0262106800308398,-0.0461948216660212,-0.029693155564987,-0.0805146692752159,76,76,76,75,TRUE,-0.00957948788160136,-0.0217984175465718,-0.00452223687247538,-0.0102947660080457,-0.0461949083086942,0
7651,0.0238020456924755,0.0246891677390044,-0.0130397669283473,-0.0658717784503064,38,38,38,38,TRUE,-0.007804475432386,-0.00757126450172643,0.0279663737222028,0.0120984473082411,0.0246890810963314,0
7699,0.0624103876619782,0.0498474033037239,0.0207900488203682,-0.0965226745386585,638,638,638,625,TRUE,-0.0115199796171116,0.0254031089052488,0.0433943064148628,-0.00743011904194908,0.049847316661051,0
7700,0.0124682209391298,0.0270227042900601,0.002336948640133,0.599466254371589,378,378,378,378,TRUE,0.0728478564955634,-0.0383942946260902,-0.00603167262833878,-0.00139927159374724,0.0270226176473871,0
7701,0.056245244087472,0.0560252652458686,0.0473514464019249,0.162548045551275,322,322,322,320,TRUE,0.0198845947176604,0.0321977515340183,0.018201409741084,-0.014258577389567,0.0560251786031957,0
7705,0.0020350359126472,-0.0209678496303917,-0.0082322418928282,-0.148318228371326,366,366,366,357,TRUE,-0.0177986409802484,0.00238124043226105,0.00958817407292701,-0.0151387097980043,-0.0209679362730647,0
7706,0.0616656806406709,0.0505373172833393,0.0254084226266789,0.142035333666649,344,344,344,342,TRUE,0.0173980420691601,0.0135338078054226,0.0344061798880554,-0.0148007991219718,0.0505372306406664,0
7707,-0.055579912357942,-0.0733465760935283,-0.0615839156922851,0.0179725094866268,263,263,263,262,TRUE,0.00235913615655542,-0.057576226817318,-0.0150095096995394,-0.0031200623758993,-0.0733466627362013,0
7709,0.0021158202113786,-0.0162712615015788,-0.0171855361849479,0.0975152844157421,247,247,247,244,TRUE,0.0120013179792959,-0.0223779328960983,0.00802948197981974,-0.0139242152072691,-0.0162713481442518,0
7717,0.0458477843832689,0.0794094056826928,0.035625472804892,0.622358099515347,159,159,159,158,TRUE,0.0756228078765132,-0.0095254486035939,0.00399856776734505,0.00931339199975545,0.0794093190400198,0
7718,0.02871657996449,0.0472078287392173,0.0268564662489143,0.720774480760128,83,83,83,83,TRUE,0.0875528498337366,-0.0241742346149117,-0.00817256769671879,-0.00799830542556174,0.0472077420965444,0
7720,0.020461335139645,0.000115830184487,-0.0132627644351809,-0.0680107629108193,201,201,201,196,TRUE,-0.00806376330740244,-0.00763074094855793,0.0253713317664668,-0.00956108396869242,0.000115743541814047,-2.20906192643922e-18
7722,0.0425919233303689,0.0385819121990233,-0.0125901138319311,-0.109190907250646,63,63,63,57,TRUE,-0.013055623844895,-0.00423895380515816,0.0443684286446263,0.0115079745617772,0.0385818255563503,0
7724,0.0111589775322093,-0.0094941718797825,-0.0242301440184542,-0.0963078701447894,51,51,51,50,TRUE,-0.0114939410105398,-0.0157422436593612,0.0239917642876884,-0.0062498381402428,-0.00949425852245546,0
7742,0.0292121932561775,0.0432989991238522,0.0568751766675767,0.247692644981724,233,233,233,233,TRUE,0.0302058301744874,0.0351564473733614,-0.0111650608373235,-0.0108983042293461,0.0432989124811792,0
7743,0.0062188503250436,-0.012687879975297,-0.0095234582263895,-0.0428115094476102,398,398,398,391,TRUE,-0.00500910769718376,-0.00591394948117801,0.0110478331708319,-0.0128127426104401,-0.01268796661797,0
7744,-0.0129331621607814,-0.0275132161595307,-0.0128935635803186,0.0890717642678253,293,293,293,287,TRUE,0.0109777937615057,-0.0178873039373763,-0.00639509680168808,-0.0142086958246449,-0.0275133028022037,0
7753,0.008818923959675,0.0025347970108302,0.0349348244567437,0.0419598960223304,48,48,48,48,TRUE,0.00526688915656988,0.0289864462813547,-0.0116407932211515,-0.0200778318486158,0.00253471036815724,1.30104260698261e-18
7760,-0.0093852721420575,-0.0176357076378913,-0.0105862867326475,0.0345407177714098,25,25,25,24,TRUE,0.00436753574911775,-0.0121017033240047,-0.0032643896528662,-0.00663723705281111,-0.0176357942805643,0
7772,-0.0295953654983219,-0.0556935856373743,-0.0810473224429456,-0.172998438633788,109,109,109,107,TRUE,-0.0207903781303062,-0.0624788243321767,0.0212331947329799,0.00634233544945583,-0.0556936722800473,0
7773,0.0098939426131835,-0.0027025271285212,-0.0165682283064939,-0.0086831097958973,111,111,111,108,TRUE,-0.000872060239960628,-0.0146517844374768,0.0168241422889274,-0.00400291138268412,-0.00270261377119416,4.33680868994202e-19
7775,-0.0392643786295357,-0.0588800402200824,-0.052981743043075,-0.147057164752113,38,38,38,36,TRUE,-0.017645774742965,-0.0385873668996752,-0.00174846753437728,-0.000898517685737919,-0.0588801268627554,0
7776,-0.0004375005499751,-0.0073549315912109,-0.0194322613583336,-0.210612048506201,7,7,7,7,TRUE,-0.0253499030616734,-0.00365001772106181,0.014832841927262,0.00681206062158935,-0.00735501823388385,-1.73472347597681e-18
7826,-0.0255939434569642,-0.0421588108331951,-0.0401048072090186,0.0914363963738224,311,311,311,310,TRUE,0.0112644346629607,-0.0429072227098617,-0.00303045553871797,-0.0074856538902491,-0.0421588974758681,0
7830,0.0072360656528231,-0.0081142668312565,-0.0187712270858792,-0.144042897050921,56,56,56,54,TRUE,-0.0172803849603831,-0.00753560862041398,0.0191633102535382,-0.00246167014667059,-0.00811435347392946,0
7872,-0.0340371875084114,-0.056501667414559,-0.0682885283324274,-0.133285498556729,37,37,37,37,TRUE,-0.0159763722161319,-0.0535005686396233,0.0100435048033077,0.00293168199521555,-0.056501754057232,0
7907,0.0059466021783277,-0.0124609060971307,0.0093957846581764,-0.144087420231527,225,225,225,223,TRUE,-0.0172857820640561,0.0182010373344423,0.0037149998266587,-0.0170912478368485,-0.0124609927398037,0
7941,-0.0410567271718416,-0.0707003078228426,-0.0712244713307395,-0.121766103908287,188,188,188,179,TRUE,-0.0145799902343974,-0.0569597577061811,0.00544699639229209,-0.00460764291722918,-0.0707003944655155,-1.38777878078145e-17
7942,0.0381877042856227,0.0370525284019083,0.0283069850990279,-0.113030638656383,171,171,171,166,TRUE,-0.0135210764067097,0.033383972129702,0.0199394188996031,-0.00274987286336009,0.0370524417592354,0
7956,0.0175471854044846,-0.0016729157602355,-0.0189048892677857,0.0340316861247536,149,149,149,146,TRUE,0.00430583089038027,-0.0196673259599693,0.0232698842390703,-0.00958139157238974,-0.00167300240290846,6.50521303491303e-19
7973,0.0142951610302777,0.0047472710613743,-0.0112051050696528,-0.157833655563439,164,164,164,162,TRUE,-0.0189521018594944,0.000306938952240497,0.021485467466305,0.00190687985965021,0.00474718441870135,-8.67361737988404e-19
7989,0.0057048526976866,-0.0033638664966748,-0.0265005120836863,-0.187957462598904,137,137,137,137,TRUE,-0.0226037122651905,-0.011635494548356,0.0229508652769131,0.00792438839728567,-0.00336395313934775,-3.90312782094782e-18
8000,0.0485023221246266,0.061487183782103,0.0201649448982431,0.360605467599433,55,55,55,55,TRUE,0.043893131966121,-0.00599736177374357,0.0206872563699801,0.00290407057707249,0.06148709713943,6.93889390390723e-18
8001,-0.0087996918343469,-0.0317341702755067,-0.0599043815093143,-0.194445269607453,483,483,483,472,TRUE,-0.0233901647728259,-0.0417160326577038,0.028176005718139,0.00519593479421102,-0.0317342569181797,6.93889390390723e-18
8002,0.0057351508713245,-0.0207072658169023,-0.0425174076164614,-0.046839863368015,634,634,634,627,TRUE,-0.00549742509598593,-0.03578584984583,0.027597173836759,-0.00702125135451832,-0.0207073524595753,3.46944695195361e-18
8005,-0.006594817269827,-0.0157038432248996,-0.050062664451367,-0.135564981920409,19,19,19,18,TRUE,-0.016252691379929,-0.0366955187182104,0.0234896244924218,0.013754655738145,-0.0157039298675726,-3.46944695195361e-18
8044,0.0095154234449325,0.0052828331684914,-0.0078431795916455,-0.0709794618799102,62,62,62,60,TRUE,-0.00842362924447172,-0.00247914468843877,0.013626260508762,0.00255925994996688,0.00528274652581844,8.67361737988404e-19
8105,-0.0022548080138987,-0.0219618490196591,-0.0464744748766386,0.0590747860725134,289,289,289,284,TRUE,0.0073415575584095,-0.0465440973105624,0.0203398666953504,-0.00309926260552957,-0.0219619356623321,3.46944695195361e-18
8108,-0.0325937193503581,-0.0493889611201468,-0.0781481610120295,-0.0551428123947366,317,317,317,311,TRUE,-0.00650390927072009,-0.0677784740591274,0.014301998326829,0.0105913372401987,-0.0493890477628198,-6.93889390390723e-18
8109,0.0199971776719987,0.0113438529911968,-0.0145676135533027,0.0264801713357095,382,382,382,374,TRUE,0.00339043563672003,-0.0151954657657063,0.0232716890764543,-0.00012289259894418,0.0113437663485238,0
8111,-0.0221739093930915,-0.0365455673015536,-0.0293287679299032,-0.0611652970646635,56,56,56,56,TRUE,-0.00723395536558982,-0.0227704587143488,-0.00185760406327987,-0.00468363580100812,-0.0365456539442266,0
8162,-0.0067861997699311,-0.0275843643802935,-0.06830088854014,-0.0397853512916216,96,96,96,96,TRUE,-0.004642276552678,-0.0598176435185944,0.0302298337382362,0.00664563531006977,-0.0275844510229665,-6.93889390390723e-18
8174,0.0200919871793245,0.0051275595197195,-0.0283367547355698,-0.0051388045697469,183,183,183,182,TRUE,-0.000442419264318449,-0.0256426523343281,0.03117818405739,3.43604183031645e-05,0.00512747287704655,0
8194,0.0682057946235827,0.0631297596438911,-0.001756654799791,-0.0319095297862241,151,151,151,151,TRUE,-0.00368756881176544,0.000446629222629946,0.0580714584437139,0.00829915414663979,0.0631296730012182,0
8206,-0.0167781254809367,-0.0427194424279865,-0.0444088420983374,-0.200582765783045,135,135,135,134,TRUE,-0.0241341525720216,-0.027145242649505,0.0138198622312432,-0.00525999608037606,-0.0427195290706595,0
8255,-0.0377131068228883,-0.0668730156398358,-0.0637348525504438,-0.0131998121100321,177,177,177,175,TRUE,-0.00141957527185247,-0.057439037127469,0.00165087879479203,-0.00966536867797934,-0.0668731022825088,0
8309,0.0077975124409878,0.0063606425223489,-0.0047120163305591,-0.125972303590513,41,41,41,40,TRUE,-0.0150898661113066,0.00409031031971557,0.0119929819327227,0.00536712973854423,0.00636055587967594,0
8310,-0.0024366530101007,-0.0148790852456297,-0.003785047908506,-0.180204835968089,75,75,75,75,TRUE,-0.0216639382172678,0.00859471613429796,0.00442295837509553,-0.00623290818042834,-0.0148791718883027,0
8331,-0.0056392621155596,-0.0092616047893738,-0.0153082132889826,0.0672249783646102,68,68,68,68,TRUE,0.00832952454900955,-0.0186199721015029,0.00142085418487597,-0.000392098064429405,-0.00926169143204676,0
8339,0.0106639658208911,0.0092248505501455,0.0123427118802548,0.0059457879709179,57,57,57,57,TRUE,0.000901255969583419,0.0107749251344914,0.00232928348276766,-0.00478070067936993,0.00922476390747254,0
8345,0.0085868809536171,0.0028885100486924,0.0268080389719998,-0.145047936133829,125,125,125,118,TRUE,-0.0174022158819847,0.0341738129715957,-0.00296850321059912,-0.0109146704729925,0.00288842340601944,-4.33680868994202e-19
8352,-0.0215290553358196,-0.0215761506360798,-0.0186362733473132,-0.0659370160313275,29,29,29,28,TRUE,-0.007812383537408,-0.0126798849726606,-0.00666395009780811,0.00557998132912394,-0.0215762372787528,0
8365,-0.0368930434305312,-0.0564830802382137,-0.027729702216321,0.0978699265392127,571,571,571,571,TRUE,0.0120443077271335,-0.0320350983732705,-0.0188563684622792,-0.0176360077724705,-0.0564831668808867,0
8367,-0.0300487581641998,-0.0446358716494117,-0.0462177349655088,0.0007241952746999,187,187,187,183,TRUE,0.000268294066681555,-0.0423742907839237,-0.00130639638354457,-0.0012235651912979,-0.0446359582920847,0
8369,-0.0180970242408634,-0.0182518743797228,0.0126514690535934,-0.0568304264813379,52,52,52,47,TRUE,-0.00670848199129878,0.0152907254475483,-0.020031734786957,-0.00680246969168835,-0.0182519610223958,0
8375,0.0054780378428122,0.0098047174928355,-0.0046861482923705,-0.0932163742745733,121,121,121,115,TRUE,-0.0111191896228564,0.00190483729111434,0.0092357581503623,0.0097832250315423,0.00980463085016254,0
8380,0.0397923906808825,0.0563789585326274,0.0453788068316084,0.020869572855949,37,37,37,37,TRUE,0.00271031842023554,0.039950526765182,0.00917351688018027,0.0045445098243566,0.0563788718899545,0
8391,-0.0125916829886899,-0.0101626806062541,0.0117975975022888,-0.0915101126928587,56,56,56,55,TRUE,-0.0109123564513621,0.0168494676769552,-0.0141684317872048,-0.00193144668731539,-0.0101627672489271,0
8392,-0.0153679703703084,-0.0302091272394434,-0.0118073807825371,-0.200253338182023,40,40,40,40,TRUE,-0.0240942193307019,0.00261753780381281,-0.00166961509945742,-0.00706291725576987,-0.0302092138821164,0
8394,0.0056610882007918,0.0035712867156811,0.0319530276717863,-0.223721107972328,119,119,119,117,TRUE,-0.0269389843454249,0.0441801526171412,-0.00603208038277442,-0.00763788781593376,0.00357120007300814,-4.33680868994202e-19
8403,-0.0129430265358706,-0.0202849187729588,-0.0118000214207193,-0.128285717367927,19,19,19,19,TRUE,-0.0153702983226914,-0.00222933698485312,-0.00148216774121601,-0.00120320236687119,-0.0202850054156318,0
8409,0.0143007764086188,0.0168497762792475,0.0132500390720164,0.0280505802960044,19,19,19,19,TRUE,0.00358080074209532,0.0101130891441676,0.00431643521706164,-0.00116063546674997,0.0168496896365745,0
8411,-0.0344167991908891,-0.0363788987667347,0.0096273185916496,-0.233757454700755,88,88,88,84,TRUE,-0.0281555911343859,0.0244600431260798,-0.0275240318088569,-0.0051594055922446,-0.0363789854094077,0
8421,0.0065168361402895,0.0034347078782966,0.0056138583679995,0.02433365522625,207,207,207,202,TRUE,0.00313023477458901,0.00338727830427809,0.00187195200921606,-0.00495484385245951,0.00343462123562364,0
8422,0.0160211511378512,0.0144684593844452,-0.0179903945063896,0.0022008627011426,84,84,84,84,TRUE,0.000447295815491138,-0.0166851192062847,0.022343292561935,0.00836290357063078,0.0144683727417722,1.73472347597681e-18
8424,0.0135906777702261,0.0185527010484617,0.0441266618917591,-0.144191638210289,230,230,230,220,TRUE,-0.0172984153761491,0.0499385175985155,-0.00769531903964694,-0.00639216877693072,0.0185526144057887,0
8425,-0.0551522909294313,-0.0516322409276599,-0.0058620294232869,-0.104519646816869,88,88,88,86,TRUE,-0.0124893732648268,0.00159285010460031,-0.0400213482925811,-0.000714456117525263,-0.0516323275703329,0
8427,-0.022576583367609,-0.0115450604130579,0.0127052393000366,-0.167849717493043,65,65,65,61,TRUE,-0.0201662497234473,0.0228271488117119,-0.0209651297345731,0.00675908359057757,-0.0115451470557309,0
8429,-0.0381373164544849,-0.0459613471921861,0.0194892511059722,-0.0783202226078502,275,275,275,268,TRUE,-0.00931347687323632,0.022987088883007,-0.0395553119836915,-0.0200797338609382,-0.0459614338348591,0
8430,0.0145047570927355,0.0245959614154877,0.0347307231386309,-0.206952952236533,77,77,77,74,TRUE,-0.0249063471061452,0.045587012772114,-0.000559290604794152,0.00447449971164015,0.0245958747728147,0
8432,0.0136731386743049,0.0225587983847196,0.0154133420400722,0.188136110271194,2,2,2,2,TRUE,0.0229863820609028,0.00129310772502765,-0.00134297455130932,-0.000377803492574474,0.0225587117420466,0
8442,0.0066173514874247,0.0051096659444151,0.0260533616249952,-0.124827112878826,152,152,152,149,TRUE,-0.0149510459975547,0.0321206117602549,-0.00472173818264692,-0.00733824827831114,0.00510957930174215,-3.46944695195361e-18
8454,0.0138939078338186,0.0202275503677945,0.0246807494600511,-0.272274971981747,232,232,232,227,TRUE,-0.0328246877973429,0.0408106731937953,0.00571411764927035,0.00652736067939879,0.0202274637251215,0
8455,-0.0088459020578744,-0.0045426844967589,-0.0137061483438916,0.0922698159721199,264,264,264,260,TRUE,0.0113654618562988,-0.0188453700566563,-0.0026805389428229,0.00561767600374854,-0.00454277113943186,0
8457,-0.0102306935395126,-0.0067209639287964,0.0302675461767787,-0.153339218033114,170,170,170,169,TRUE,-0.0184072857665562,0.0378936266545254,-0.0200885365846964,-0.00611885487474211,-0.00672105057146936,0
8458,0.0488517217014502,0.0609992988491881,0.0799955986996842,-0.0997072440854338,179,179,179,174,TRUE,-0.0119060134036439,0.0797086204384,0.0020289596944106,-0.00883235452265153,0.0609992122065152,-1.38777878078145e-17
8463,0.0258134331630625,0.0603992782584584,0.0276096113844241,0.276917336207936,107,107,107,107,TRUE,0.0337484496866643,0.00644820081420487,0.000231333493996296,0.01997120762092,0.0603991916157855,0
8464,0.0482130720490386,0.0873561794547499,0.0477234902383917,0.584405038259512,165,165,165,165,TRUE,0.0710221346200863,0.00408702061667077,0.000733834861312594,0.0115131027140073,0.0873560928120769,0
8474,-0.0506312755496187,-0.0691086466905957,-0.0232906050726651,-0.165876426037884,186,186,186,177,TRUE,-0.0199270471683835,-0.0101920701312461,-0.0258359851733506,-0.0131536308602885,-0.0691087333332687,0
8483,-0.0339017914056358,-0.0470701117753799,-0.0305142931672358,0.0178709666617851,72,72,72,72,TRUE,0.00234682712684416,-0.0291838832383746,-0.0129438988256735,-0.00728924348084892,-0.0470701984180529,0
8485,-0.0109223015103979,0.0250089379190988,0.0476188723982281,0.0333268533562511,2248,2248,2248,2232,TRUE,0.00422039100329332,0.0411569347924873,-0.0342264486814904,0.0138579741621356,0.0250088512764258,3.46944695195361e-18
8487,0.0053140247229378,0.0362189484637817,0.01860043568955,-0.0467101842434735,1516,1516,1516,1504,TRUE,-0.00548170538167426,0.0200432330745127,-0.00396319512609658,0.0256205292543669,0.0362188618211088,0
8488,-0.0353238337145447,-0.0299888529479159,-0.0046323481773315,-0.231689773497492,171,171,171,165,TRUE,-0.0279049466461707,0.0112928319205544,-0.0210448289696139,0.00766800410464141,-0.0299889395905889,0
8489,0.0218279838294967,0.0361293921905553,0.040481009997678,-0.133628583517765,229,229,229,223,TRUE,-0.0160179610037736,0.0458954288228151,0.000712400876273401,0.00553943685256746,0.0361293055478823,0
8490,-0.0399560009673638,-0.0420442484005768,-0.0099722817397296,-0.118142238434098,93,93,93,90,TRUE,-0.0141407049588407,-0.00124358765429037,-0.0250114586837879,-0.0016485837463308,-0.0420443350432498,0
8491,-0.0337412602173747,-0.0217342109401377,-0.0010437864916561,-0.0254065804538729,709,709,709,693,TRUE,-0.00289928075037361,0.000659344200932271,-0.0267687572271463,0.00727439619377694,-0.0217342975828107,0
8492,-0.0163209628164382,-0.0161359066764009,-0.0088267298539728,-0.0601349297439762,343,343,343,337,TRUE,-0.00710905415288847,-0.00410909595356657,-0.00751210269103691,0.00259425947841809,-0.0161359933190739,0
8494,0.0017433779901213,0.0058230718557569,0.0088750061492594,-0.0595793255856363,113,113,113,106,TRUE,-0.00704170377039354,0.0120259035545328,-0.00162563599395867,0.00246442142290333,0.00582298521308394,0
8495,-0.0412429144736877,-0.0271716274934384,-0.0054615475458318,-0.166188722714869,96,96,96,94,TRUE,-0.0199649037976602,0.00611778396472037,-0.0271678634466926,0.013843269143521,-0.0271717141361114,0
8496,-0.0955340937260573,-0.108540251126249,-0.0548815505081,-0.120633363504876,91,91,91,89,TRUE,-0.0144426793480549,-0.0421051072399838,-0.0479806806231477,-0.00401187055773554,-0.108540337768922,0
8497,-0.0179404852810493,-0.0092695568627633,-0.0220282472600541,-0.145913582906031,69,69,69,68,TRUE,-0.0175071496560362,-0.0103850907625246,5.20991503602965e-05,0.0185704977627642,-0.00926964350543626,0
8498,0.0261202557550162,0.0399282893287845,0.0421010971611134,-0.129329776968251,118,118,118,117,TRUE,-0.0154968593146743,0.0470856378779254,0.00332655423968349,0.00501286988317701,0.0399282026861116,-6.93889390390723e-18
8499,0.015542554212815,0.0372677903165918,0.0417382567898342,0.0169453704142056,543,543,543,539,TRUE,0.00223462627237861,0.0368891402475328,-0.00892367126303086,0.00706760841703828,0.0372677036739189,0
8500,0.0075304687548176,0.0175989656814971,-0.0050041175103264,-0.15134598494842,225,225,225,217,TRUE,-0.0181656658854941,0.00553468101273967,0.0125609474223385,0.0176689164892401,0.0175988790388241,0
8501,-0.0058807872650171,0.0071135281090576,0.016828451805972,-0.128358646105318,47,47,47,46,TRUE,-0.0153791387503312,0.0239308201727594,-0.0102583736412877,0.0088201336852441,0.00711344146638465,0
8502,0.0324142543626736,0.0349732451575185,0.0097933792085995,-0.221404106273159,351,351,351,339,TRUE,-0.0266581172058652,0.0237786303161325,0.0273503749999155,0.0105022704046627,0.0349731585148455,0
8503,-0.0462107088287603,-0.0358033790881824,-0.0176986077015832,-0.14140634372741,712,712,712,699,TRUE,-0.016960781746222,-0.00673346649345777,-0.0256524289389188,0.0135432114477431,-0.0358034657308553,-6.93889390390723e-18
8504,-0.122363516028903,-0.119430976963952,-0.067843998150582,-0.140434691553728,364,364,364,353,TRUE,-0.0168429979885463,-0.0526122900308639,-0.0630509093190026,0.0130751337317878,-0.119431063606625,0
8505,-0.0092745181007585,-0.0027428625905891,-0.0291996277510917,-0.148947543530229,469,469,469,449,TRUE,-0.0178749266163902,-0.0167323159060457,0.0109574604386403,0.0209068328505335,-0.00274294923326206,1.30104260698261e-18
8506,-0.0184668487289362,-0.002823092129609,0.0045886923508666,-0.0588972485718277,429,429,429,415,TRUE,-0.00695902233779183,0.00806388726137076,-0.0161683592802599,0.012240315584399,-0.00282317877228196,8.67361737988404e-19
8507,0.0128774024692268,0.0197835462709734,-0.0113576000858834,-0.194312689737993,584,584,584,561,TRUE,-0.0233740934299728,0.00262781586850729,0.0213104420769275,0.0192192951128385,0.0197834596283004,0
8508,0.0020476272711791,0.0104621487477013,0.0446458664202772,-0.152930500551844,55,55,55,54,TRUE,-0.0183577409993281,0.0510022289373173,-0.0172864743268654,-0.00489595150609543,0.0104620621050283,-3.46944695195361e-18
