school_rbd,highinst_va,highpay_va,income_va,math_va,highinst_n,highpay_n,income_n,math_n,math_va_joint,highinst_va_joint,highpay_va_joint
5394,-0.094245959438755,0.0142146490765286,0.0103594710137193,0.0129420338188355,405,377,405,326,0.039651259326767,-0.0942605381765888,0.0146909136814922
5434,-0.135487409009695,0.0770555171196464,0.0768220195297566,-0.0079642231446765,293,281,293,275,0.018745002363255,-0.135501987747529,0.07753178172461
5435,-0.118931192441148,0.0043764185857579,0.0088175907326961,0.0277316415679849,274,258,274,264,0.0544408670759164,-0.118945771178982,0.00485268319072147
5439,-0.0552915897234815,-0.0307588899101898,-0.0486544115496082,-0.194377002050902,241,235,241,151,-0.167667776542971,-0.0553061684613153,-0.0302826253052262
5440,-0.0658353395460307,-0.0190315959154078,-0.0087464900191857,-0.0001129929746229,254,238,254,209,0.0265962325333086,-0.0658499182838645,-0.0185553313104442
5444,0.0023435933919252,-0.0030135907214048,-0.0061362655301822,0.0200901557356922,1,1,1,1,0.0467993812436237,0.00232901465409141,-0.00253732611644123
5465,-0.113938462048957,0.0073556687655753,0.0334832967637415,0.171222982070102,235,226,235,216,0.197932207578034,-0.113953040786791,0.00783193337053887
5467,-0.052487364376134,-0.0778560873456065,-0.113322340814891,-0.197057153807228,78,66,78,28,-0.170347928299296,-0.0525019431139678,-0.0773798227406429
5499,0.0135361522356304,-0.0059567923181846,-0.0310943558736215,,7,7,7,,,,
5507,-0.0620676592537216,-0.0341980724380188,-0.0570212938412341,-0.0992246650860661,233,220,233,170,-0.0725154395781346,-0.0620822379915554,-0.0337218078330552
5509,-0.0810655110890206,0.0305529543789608,0.0393675008244433,-0.0708157922851486,182,174,182,173,-0.0441065667772171,-0.0810800898268544,0.0310292189839244
5565,-0.0757019896471904,0.0125329338177151,0.0247559487726494,0.003538252617283,180,171,180,110,0.0302474781252145,-0.0757165683850242,0.0130091984226787
5566,-0.0734271980643172,0.0687142679631972,-0.0601288973740075,-0.178820264541613,613,575,613,251,-0.152111039033682,-0.073441776802151,0.0691905325681608
5567,-0.0665981352363626,0.0623645841731574,-0.077379436360719,-0.104067985513775,163,157,163,44,-0.0773587600058435,-0.0666127139741964,0.062840848778121
5568,-0.069787163721745,-0.072620631062685,-0.100206115499406,-0.102792318918657,531,491,531,314,-0.0760830934107255,-0.0698017424595788,-0.0721443664577214
5569,-0.101455842378674,-0.001272064277744,0.0097669967268548,-0.0337656620829098,281,264,281,224,-0.0070564365749783,-0.101470421116508,-0.000795799672780428
5570,-0.124618407929603,0.0030941771027641,-0.0066436358162574,0.0116049842560079,1754,1642,1754,1464,0.0383142097639394,-0.124632986667437,0.00357044170772767
5574,-0.0563728549319098,-0.0795513500935566,-0.0569761854200719,-0.111595701246724,135,132,135,74,-0.0848864757387925,-0.0563874336697436,-0.079075085488593
5578,-0.0218922191799395,0.0138390868972704,0.0175002280533694,-0.0937773210715458,1,1,1,1,-0.0670680955636143,-0.0219067979177733,0.014315351502234
5590,-0.0591078163572686,0.0004433945662791,0.0277420188763854,0.0535689366080765,70,68,70,55,0.080278162116008,-0.0591223950951024,0.000919659171242672
5597,-0.0523125531844384,0.0104976524786401,-0.0217104939688992,0.0360963745930103,79,76,79,45,0.0628056001009418,-0.0523271319222722,0.0109739170836037
5613,-0.06377860444474,0.0066874929083411,-0.0085713010750032,-0.0752668145531124,203,187,203,129,-0.0485575890451809,-0.0637931831825738,0.00716375751330467
5614,-0.003240560924659,-0.0131184805387523,-0.0445621761823,,4,4,4,,,,
5620,-0.0178831693822052,-0.0092978679528729,-0.0293743765399748,0.0238981870812074,30,27,30,6,0.0506074125891389,-0.017897748120039,-0.00882160334790933
5652,-0.105577486354836,-0.0069374341370277,-0.0157871948385613,0.0315672454935213,250,240,250,224,0.0582764710014528,-0.10559206509267,-0.00646116953206413
5653,-0.0726923827308502,-0.0826990636993959,-0.146641211415272,-0.099566210267563,213,209,213,123,-0.0728569847596315,-0.072706961468684,-0.0822227990944323
5654,-0.125027638190542,0.0594903495022439,0.0192820131657285,-0.144475241672496,918,871,918,848,-0.117766016164565,-0.125042216928376,0.0599666141072075
5655,-0.114359366068516,-0.0636739946008489,-0.0163449089842294,0.0912970929137445,750,719,750,581,0.118006318421676,-0.11437394480635,-0.0631977299958853
5656,-0.0757328616364731,0.0521317836083752,-0.0689620911847372,-0.124080796578179,789,757,789,359,-0.0973715710702475,-0.0757474403743069,0.0526080482133388
5658,-0.0883990482931486,0.0051748319981204,-0.0543608316300784,-0.156968883878569,212,200,212,145,-0.130259658370638,-0.0884136270309824,0.00565109660308397
5659,-0.127172578690428,0.0520664215442523,0.0832500705838221,0.434102519634472,284,273,284,277,0.460811745142404,-0.127187157428262,0.0525426861492159
5661,-0.123489782323598,0.0302316885385393,0.0099999463848199,-0.089605226726566,291,277,291,258,-0.0628960012186345,-0.123504361061432,0.0307079531435029
5662,-0.0903146126004606,0.0147063273918442,-0.0049549568244353,-0.162962822559688,204,196,204,146,-0.136253597051756,-0.0903291913382944,0.0151825919968078
5663,-0.0888498381674096,-0.0069718776580538,-0.0829020677984602,-0.0785195547315115,909,857,909,528,-0.05181032922358,-0.0888644169052434,-0.00649561305309023
5666,-0.148364437157056,0.052328731801799,0.0149043553112852,0.156842529315633,1887,1812,1887,1779,0.183551754823565,-0.14837901589489,0.0528049964067626
5669,-0.117527854134865,0.0237826886385176,0.0268500723103671,0.120585728427767,111,102,111,104,0.147294953935699,-0.117542432872699,0.0242589532434812
5670,-0.110747884000744,0.0238979174300347,0.0082828992626933,-0.0231306614775374,247,239,247,238,0.0035785640303941,-0.110762462738578,0.0243741820349983
5684,0.0037659927575899,-0.0091875981268826,-0.041562354773961,,6,6,6,,,,
5694,0.0016398743989984,-0.0027953375384422,-0.0062175726761157,,1,1,1,,,,
5697,-0.036151790118311,0.0484386016776012,0.0255695641653788,0.270617551584076,35,33,35,8,0.297326777092008,-0.0361663688561448,0.0489148662825648
5703,-0.0493933748676481,-0.0215675925695945,-0.0549814847334437,-0.0268661635082417,95,90,95,41,-0.000156938000310206,-0.0494079536054819,-0.0210913279646309
5713,-0.0917535955360076,-0.066603878097534,-0.0914135454554903,-0.138650275910343,204,190,204,139,-0.111941050402412,-0.0917681742738414,-0.0661276134925704
5720,-0.0487976366390767,-0.0708779684614642,-0.0694478287993842,-0.0178520940209039,73,71,73,31,0.0088571314870276,-0.0488122153769105,-0.0704017038565006
5729,-0.0581841175062682,-0.0047246191217295,-0.0016692805862448,0.0603441400502777,59,45,59,38,0.0870533655582092,-0.058198696244102,-0.00424835451676593
5761,-0.0033068845882317,-0.0033775623037712,-0.0105646609921849,,1,1,1,,,,
5773,-0.0049916318701996,0.0017550180506253,0.0040330227695768,,1,1,1,,,,
5806,-0.0166383415811849,-0.0294489164324421,-0.100827117503034,,14,14,14,,,,
5808,-0.0958949125508116,0.0481948139897881,0.0786967324257326,0.405690772814123,131,128,131,128,0.432399998322054,-0.0959094912886454,0.0486710785947517
5810,-0.0621437851620549,0.0628755169233151,0.078831325739176,0.311132188006548,254,243,254,244,0.33784141351448,-0.0621583638998887,0.0633517815282787
5812,0.236947857848295,0.100694824937507,0.201708673655242,0.591806543262549,220,213,220,218,0.618515768770481,0.236933279110461,0.101171089542471
5813,-0.126953630816515,0.0201445889250492,0.0960316897230617,0.548616434247121,274,265,274,271,0.575325659755053,-0.126968209554349,0.0206208535300128
5814,-0.121017395404263,0.0502106149730501,0.0247750713505149,-0.0536797779345915,357,339,357,331,-0.02697055242666,-0.121031974142097,0.0506868795780137
5816,-0.106642967643609,0.0574495903425555,0.0963766856058992,0.0152527351073903,262,250,262,251,0.0419619606153218,-0.106657546381443,0.0579258549475191
5823,-0.0960950458638087,0.023198510987984,0.0192363348245057,-0.0388437500585355,805,751,805,689,-0.012134524550604,-0.0961096246016425,0.0236747755929476
5824,0.0008569645034977,-0.0106859661165202,-0.0254340409789054,,5,5,5,,,,
5879,-0.0781426905510761,0.0207742852247649,-0.0180874942010158,-0.0580686740985003,231,223,231,161,-0.0313594485905688,-0.0781572692889099,0.0212505498297285
5897,-0.0936282987503031,-0.0436592024828368,-0.0692972461367492,0.0809070533615841,178,168,178,137,0.107616278869516,-0.0936428774881369,-0.0431829378778732
5921,-0.0503985973719531,-0.0484046495031401,-0.117208596421869,-0.0598060359603935,383,362,383,174,-0.033096810452462,-0.0504131761097869,-0.0479283848981765
5923,-0.0374199969844561,-0.0109657634689926,-0.0738708550542239,-0.178769164695372,43,41,43,8,-0.15205993918744,-0.0374345757222899,-0.010489498864029
5957,-0.0963751601113549,-0.0032797041986166,-0.0154959750726501,-0.219015123236971,328,298,328,288,-0.19230589772904,-0.0963897388491887,-0.00280343959365303
5959,-0.0499059318398281,-0.0029090853242971,-0.0072109285822079,-0.120707521847038,77,72,77,53,-0.0939982963391065,-0.0499205105776619,-0.00243282071933353
5992,-0.0580985687038976,-0.0704757491553172,-0.109343795389822,-0.192088391679268,130,127,130,77,-0.165379166171337,-0.0581131474417314,-0.0699994845503536
6007,-0.0544798313772878,0.04154365672661,-0.0401264848618778,-0.0101235823894721,108,99,108,86,0.0165856431184594,-0.0544944101151216,0.0420199213315736
6027,-0.0452649095845385,-0.0632766831688479,-0.152876932157441,-0.125481170198509,68,66,68,33,-0.0987719446905775,-0.0452794883223723,-0.0628004185638843
6051,-0.0532321744181339,-0.033424772387296,-0.0795573333995052,-0.171837386495397,275,245,275,176,-0.145128160987466,-0.0532467531559677,-0.0329485077823324
6052,-0.0873738145546501,-0.0281337779801685,-0.0406859793521262,-0.0837395366688383,188,180,188,155,-0.0570303111609068,-0.0873883932924839,-0.0276575133752049
6070,-0.0484044095658052,-0.0644733297040228,-0.120894019713155,-0.0746129561407045,234,228,234,130,-0.047903730632773,-0.048418988303639,-0.0639970650990592
6084,-0.116848029903695,0.0073646414383824,-0.0144288876898732,-0.0257095281499254,439,424,439,398,0.000999697358006094,-0.116862608641529,0.00784090604334597
6085,-0.053214846754389,-0.030138016096072,-0.10638965772309,-0.139403137595832,430,404,430,198,-0.112693912087901,-0.0532294254922228,-0.0296617514911084
6087,-0.0497659763907129,-0.030535680477224,-0.0581247875519928,0.0137987013409527,100,97,100,74,0.0405079268488842,-0.0497805551285467,-0.0300594158722604
6088,0.00252430612808,0.0007996965190245,-0.0061040113649718,,1,1,1,,,,
6112,-0.104732313694022,0.0212645846810044,0.0066635683488757,0.0001773540678183,773,722,773,686,0.0268865795757498,-0.104746892431856,0.021740849285968
6113,-0.0658037051064187,0.0564910691125136,-0.113973763855506,-0.191115525356397,351,339,351,107,-0.164406299848465,-0.0658182838442525,0.0569673337174772
6115,-0.0567947461706194,-0.0814054592931101,-0.209330175309493,-0.12399212504328,98,91,98,45,-0.0972828995353485,-0.0568093249084532,-0.0809291946881465
6118,-0.109402612510964,0.0040927538838983,-0.0166550749682778,-0.121729305928163,230,218,230,201,-0.0950200804202315,-0.109417191248798,0.00456901848886187
6119,-0.0367645420722632,-0.0047183430496037,-0.0574931181542943,0.0173002879795387,56,55,56,24,0.0440095134874702,-0.036779120810097,-0.00424207844464013
6120,-0.140867321404358,-0.0014291105966106,-0.0290903342865023,0.0505975379896415,253,236,253,236,0.077306763497573,-0.140881900142192,-0.000952845991647028
6122,-0.0769362834843431,0.056420138113516,0.0647363854076649,-0.105145818213997,139,136,139,122,-0.0784365927060655,-0.0769508622221769,0.0568964027184796
6124,-0.0203509925946482,0.0244380672542821,0.0112265051764596,,5,5,5,,,,
6135,-0.0428184224738051,-0.0483969022741946,-0.162281713151645,-0.0476620457652535,138,132,138,46,-0.020952820257322,-0.0428330012116389,-0.047920637669231
6161,0.100614003689183,0.0041139060752543,0.0610375889882133,0.29890831634396,56,55,56,55,0.325617541851891,0.100599424951349,0.00459017068021787
6163,-0.0710335415923493,-0.0912227458372615,-0.112965611085956,-0.109180860669937,293,268,293,149,-0.0824716351620055,-0.0710481203301831,-0.0907464812322979
6167,0.0038960000973232,-0.0017548306385051,-0.0063485253225452,,1,1,1,,,,
6188,-0.0765680102657745,-0.0100714271476165,0.0174827543867472,0.0468800098801269,102,94,102,96,0.0735892353880584,-0.0765825890036083,-0.00959516254265293
6210,-0.0476010712504673,-0.0810008204787513,-0.13861594993278,-0.138589711566034,69,64,69,24,-0.111880486058103,-0.0476156499883011,-0.0805245558737877
6223,-0.108875741361104,-0.0005933417246856,0.0160762609267008,0.0746660563599478,355,333,355,296,0.101375281867879,-0.108890320098938,-0.000117077119722028
6230,-0.0500992433562117,0.0017717038128131,-0.0500593059323414,-0.19271038259907,65,59,65,39,-0.166001157091139,-0.0501138220940455,0.00224796841777667
6252,-0.0666827126950547,-0.0268953701900699,-0.0885588708323105,-0.0911307128205762,495,483,495,295,-0.0644214873126447,-0.0666972914328885,-0.0264191055851063
6253,-0.0963059366007292,-0.0544500886643618,-0.0674549557172434,-0.0469901572959781,612,568,612,425,-0.0202809317880466,-0.096320515338563,-0.0539738240593982
6267,-0.0483200970365057,-0.00541264149094,-0.0421514980232248,0.037845838524581,21,20,21,8,0.0645550640325125,-0.0483346757743395,-0.00493637688597643
6269,-0.0768591946223207,-0.0766372095224088,-0.104751261002418,-0.162453847819319,185,174,185,113,-0.135744622311388,-0.0768737733601545,-0.0761609449174452
6270,-0.0695333856292045,-0.0037834646843354,-0.0466222339159727,-0.0903978104464901,45,44,45,30,-0.0636885849385586,-0.0695479643670383,-0.00330720007937183
6301,-0.0529367279554411,-0.0346010689055311,-0.138157345314404,-0.0768770049603221,188,172,188,88,-0.0501677794523906,-0.0529513066932749,-0.0341248043005675
6302,-0.105573036155126,-0.0087118444741075,0.0113426291355277,0.0499018368014698,470,443,470,407,0.0766110623094013,-0.10558761489296,-0.00823557986914393
6336,-0.0935037853764926,-0.0515417988974093,-0.0808026021650637,-0.114263733381948,253,237,253,214,-0.0875545078740165,-0.0935183641143264,-0.0510655342924457
6348,-0.0636669039294446,-0.0499005128406411,-0.0658200411915676,-0.0773569553232512,248,228,248,154,-0.0506477298153197,-0.0636814826672784,-0.0494242482356775
6397,-0.0359988297751326,-0.0762564946811565,-0.0455836162292262,-0.0386032673771317,46,45,46,19,-0.0118940418692002,-0.0360134085129664,-0.0757802300761929
6398,-0.0850892561866148,-0.0089368900842312,0.0234027031263898,0.230717902759907,105,99,105,84,0.257427128267838,-0.0851038349244486,-0.00846062547926763
6452,-0.0317231369595031,-0.0401450150933885,-0.0954275691291303,-0.118802801478486,95,91,95,48,-0.0920935759705545,-0.0317377156973369,-0.0396687504884249
6465,-0.0112996691735352,-0.0395132052222721,-0.113859989789296,0.0305001467279557,18,18,18,3,0.0572093722358872,-0.011314247911369,-0.0390369406173085
6496,-0.0045043026476496,-0.0189736780518798,-0.0553582818644463,,5,5,5,,,,
6497,-0.0482070251268965,0.0139494689300005,-0.0371777234241103,-0.0773118876540024,418,400,418,229,-0.0506026621460709,-0.0482216038647303,0.0144257335349641
6500,-0.0754323645962537,-0.0078720336800063,0.00739833612108,-0.0621082127497498,369,352,369,312,-0.0353989872418183,-0.0754469433340875,-0.00739576907504273
6572,-0.0182307112307877,-0.0049684760784422,-0.0233439374960699,,1,1,1,,,,
6584,-0.0627945615467663,0.0225003707301111,-0.0806806793897605,-0.11127989632326,272,256,272,139,-0.0845706708153285,-0.0628091402846001,0.0229766353350747
6585,-0.0855284817719663,0.0236925686150748,0.0007465433981375,-0.129118037286677,514,488,514,392,-0.102408811778746,-0.0855430605098001,0.0241688332200384
6586,-0.0588494089101198,-0.0485057130352415,-0.082441574780522,-0.038118951845696,89,88,89,51,-0.0114097263377645,-0.0588639876479536,-0.0480294484302779
6641,-0.0382838983349847,-0.0319955902785305,-0.0457442409157394,-0.133888409697128,47,39,47,25,-0.107179184189197,-0.0382984770728185,-0.0315193256735669
6643,-0.0644355248073518,-0.0984872274916406,-0.112208900829387,-0.141640720204478,232,224,232,142,-0.114931494696547,-0.0644501035451856,-0.098010962886677
6644,-0.0859409400684315,0.0518023841581892,0.0099543073286688,-0.0782657360362876,308,287,308,280,-0.0515565105283561,-0.0859555188062653,0.0522786487631528
6649,-0.0976133579623553,-0.0199420396944489,-0.0138639393443007,0.214727004911058,36,32,36,32,0.24143623041899,-0.0976279367001891,-0.0194657750894853
6650,-0.0880549372421641,0.0005786709133621,-0.0014128124000875,0.0929158676361416,60,58,60,54,0.119625093144073,-0.0880695159799979,0.00105493551832567
6708,-0.0635118184180284,-0.0339484926837105,-0.0673121624985192,-0.0799822721539096,292,272,292,221,-0.0532730466459781,-0.0635263971558622,-0.0334722280787469
6751,-0.089007684638289,-0.0324120113710423,-0.021180127269971,-0.116865745731555,590,567,590,355,-0.0901565202236235,-0.0890222633761228,-0.0319357467660787
6752,-0.0690686620155695,-0.055496593253834,-0.110539368221144,-0.104139536705721,562,505,562,290,-0.0774303111977895,-0.0690832407534033,-0.0550203286488704
6753,-0.0880554517837169,0.0195781525236662,0.0130230136898141,-0.0617969281040683,272,258,272,196,-0.0350877025961368,-0.0880700305215507,0.0200544171286298
6754,-0.115163940224945,-0.0364921493456863,-0.0741619736687492,-0.220533444866373,515,493,515,401,-0.193824219358442,-0.115178518962779,-0.0360158847407227
6755,-0.0659820094946368,0.0459901914655198,-0.0989752118721419,-0.190347418946966,329,325,329,80,-0.163638193439035,-0.0659965882324706,0.0464664560704834
6757,-0.0429749219268645,-0.0442672946820092,-0.117227088018123,-0.292780523382783,24,24,24,6,-0.266071297874852,-0.0429895006646983,-0.0437910300770456
6766,-0.103768021144537,-0.0161690852214307,-0.0574176780622396,-0.236301044530749,155,146,155,124,-0.209591819022817,-0.103782599882371,-0.0156928206164671
6770,-0.128240606000029,-0.028848383867006,0.0494480040990803,-0.251838516073425,132,127,132,124,-0.225129290565494,-0.128255184737863,-0.0283721192620424
6772,-0.0189911068267888,-0.0567621862358172,-0.146448699422695,0.155050953802772,34,33,34,3,0.181760179310704,-0.0190056855646226,-0.0562859216308536
6774,0.0011662727733482,-0.0037475454825087,-0.0124565979874618,,1,1,1,,,,
6780,-0.0009262540341409,-0.0008832643735099,-0.005386911222609,,1,1,1,,,,
6787,-0.0069757175253786,-0.0148241326643286,-0.0649966986673252,0.0507498105234985,25,25,25,3,0.07745903603143,-0.00699029626321239,-0.014347868059365
6826,-0.134246397205084,0.0123050047899603,0.0608267886625807,0.0328189257640379,170,163,170,159,0.0595281512719694,-0.134260975942918,0.0127812693949239
6828,-0.120699152468723,-0.0208259841433294,-0.025809185039181,-0.0150248107385782,102,99,102,86,0.0116844147693533,-0.120713731206557,-0.0203497195383658
6829,-0.114366333155677,0.0195702377431325,0.0743449304286879,-0.0190723422742528,309,296,309,299,0.0076368832336787,-0.114380911893511,0.0200465023480961
6830,-0.099601009532592,0.0380190589805854,0.0779531025797455,-0.105224276105629,292,284,292,271,-0.0785150505976975,-0.0996155882704258,0.038495323585549
6832,-0.108931173128365,0.0481075377159137,0.0463107150983994,0.118585413228997,153,148,153,146,0.145294638736929,-0.108945751866199,0.0485838023208773
6835,-0.155465283378755,0.0495723296932472,0.0814945800036042,-0.203421790177911,256,238,256,228,-0.17671256466998,-0.155479862116589,0.0500485942982108
6836,-0.118482269066541,0.0531535839650826,0.0890072545067478,-0.0591693318811601,152,147,152,142,-0.0324601063732286,-0.118496847804375,0.0536298485700462
6843,0.0712720798601842,0.0517947595970212,0.153400849850657,0.528586706739669,230,223,230,225,0.555295932247601,0.0712575011223504,0.0522710242019848
6844,0.0642213243019634,0.0472148090996786,0.0723801197284748,0.570099435006243,198,188,198,193,0.596808660514175,0.0642067455641296,0.0476910737046422
6846,-0.0629710746402973,0.0427364501682264,-0.0181439766772847,-0.0563547083020594,149,146,149,58,-0.0296454827941279,-0.0629856533781311,0.04321271477319
6852,-0.003966401584444,-0.0030845728126641,-0.0098851104298762,,1,1,1,,,,
6853,-0.0392060744450931,-0.0102722868312647,-0.0646641773083148,-0.0186302209205272,39,37,39,11,0.0080790045874043,-0.0392206531829269,-0.00979602222630113
6886,0.0046443895314309,0.0004676738718249,0.0045659036968054,,1,1,1,,,,
6895,-0.0938795286170766,0.0254641943365149,0.0206500094948491,-0.173296553453809,232,218,232,204,-0.146587327945878,-0.0938941073549104,0.0259404589414785
6896,-0.104598180868424,0.0277258724078761,0.055199914008875,-0.151653437777194,316,300,316,300,-0.124944212269263,-0.104612759606258,0.0282021370128397
6897,-0.0977505193091249,0.0024962622484876,-0.029615544151759,-0.112384112986188,419,403,419,328,-0.0856748874782565,-0.0977650980469587,0.00297252685345117
6899,-0.0413272979908847,0.040573786500469,-0.0707226615487479,-0.0503199839196679,64,58,64,33,-0.0236107584117364,-0.0413418767287185,0.0410500511054326
6922,-0.0166346161764945,0.0160066803521293,-0.0803322748175042,-0.116355604540387,50,46,50,28,-0.0896463790324555,-0.0166491949143283,0.0164829449570929
6925,-0.0522519860017009,-0.0222246931544366,-0.0880832706115665,-0.2556444839372,43,39,43,20,-0.228935258429269,-0.0522665647395347,-0.021748428549473
6929,-0.0876467879217554,0.0066011129231111,0.0115233008816261,-0.163305543522996,573,524,573,446,-0.136596318015065,-0.0876613666595892,0.00707737752807467
6983,-0.0539856636482722,0.0207115787136549,0.0248062530376763,-0.144368841437044,104,99,104,67,-0.117659615929113,-0.054000242386106,0.0211878433186185
7004,-0.0872479507994439,-0.0299091568486011,-0.0577744657344412,-0.0347830387200677,112,103,112,97,-0.00807381321213621,-0.0872625295372777,-0.0294328922436375
7006,-0.0763253907189463,-0.0117053835570853,-0.0327167718141747,-0.150899005868441,412,373,412,281,-0.12418978036051,-0.0763399694567801,-0.0112291189521217
7015,-0.0699883299823574,0.0413604090531619,0.0297216755896785,-0.151412608665414,181,172,181,118,-0.124703383157483,-0.0700029087201912,0.0418366736581255
7031,-0.0421512649866501,-0.0029575968066608,-0.0372204467506595,-0.224514998299546,130,117,130,83,-0.197805772791614,-0.0421658437244839,-0.00248133220169723
7044,-0.0792438706359998,0.0033523920443475,0.0359047311174806,-0.190964072126054,171,164,171,116,-0.164254846618123,-0.0792584493738336,0.00382865664931107
7049,-0.0532161657035595,-0.0105932173063083,-0.0644301666175845,-0.160353331563443,168,157,168,110,-0.133644106055512,-0.0532307444413933,-0.0101169527013447
7085,-0.0509307712288614,-0.0089959170703493,0.0142749607851198,-0.0052818766940735,41,38,41,29,0.021427348813858,-0.0509453499666952,-0.00851965246538573
7102,-0.052277670779371,-0.0211619354516856,-0.0302461355709039,-0.138975516126445,220,212,220,142,-0.112266290618514,-0.0522922495172048,-0.020685670846722
7128,-0.0666960560678969,-0.0254245452478474,-0.0431860770484087,-0.193344642049577,201,190,201,160,-0.166635416541645,-0.0667106348057307,-0.0249482806428838
7129,-0.102773753888581,0.0189211011008834,0.036506163610855,-0.056564862856261,622,577,622,529,-0.0298556373483295,-0.102788332626415,0.019397365705847
7135,-0.0432662048198363,0.0751212450249726,0.0447377322485208,-0.0634620442333219,105,97,105,61,-0.0367528187253904,-0.0432807835576701,0.0755975096299362
7180,0.141163575198504,0.0406242578829985,0.105715154567839,0.57390783654891,81,71,81,81,0.600617062056842,0.14114899646067,0.0411005224879621
7181,-0.0746503074888204,0.0940970645168972,0.0915979765267189,-0.0605235031116871,158,149,158,153,-0.0338142776037556,-0.0746648862266542,0.0945733291218608
7183,-0.0542991542877088,0.0807263052544155,0.0815934237127228,-0.0437471572496498,108,102,108,93,-0.0170379317417183,-0.0543137330255426,0.0812025698593791
7200,-0.0853038091285822,0.0720516523612258,0.0451030456660248,-0.183615499170729,704,661,704,527,-0.156906273662798,-0.085318387866416,0.0725279169661894
7231,-0.0063094122638703,-0.0044926539805911,-0.0140047332914168,0.061367827206595,1,1,1,1,0.0880770527145265,-0.00632399100170409,-0.00401638937562753
7236,-0.099989933014522,0.0227694628647749,0.0512729843527468,-0.190735356767084,335,314,335,269,-0.164026131259152,-0.100004511752356,0.0232457274697385
7240,-0.025828104964146,0.0135748881999004,0.0162113589795641,-0.0803239859619929,49,48,49,29,-0.0536147604540614,-0.0258426837019798,0.014051152804864
7276,-0.135372282907753,0.0300888720971918,0.0575244866196748,-0.0609587335979545,294,268,294,271,-0.034249508090023,-0.135386861645587,0.0305651367021554
7299,-0.0860029167696964,-0.0200918263904588,-0.02952914966779,-0.193563777731124,209,196,209,164,-0.166854552223192,-0.0860174955075302,-0.0196155617854952
7303,-0.0131297780840978,-0.0014228307670861,-0.0136874458289588,,1,1,1,,,,
7325,-0.109144105984098,0.073735183732562,0.0551125923792326,0.0692719823669917,968,922,968,835,0.0959812078749232,-0.109158684721932,0.0742114483375256
7326,-0.0707025139091085,0.185312356077814,-0.002325554111115,-0.19469359862737,369,358,369,113,-0.167984373119439,-0.0707170926469423,0.185788620682778
7328,-0.0759993328844734,0.0280615588705214,-0.0246186920058769,-0.0918146100153688,303,282,303,141,-0.0651053845074373,-0.0760139116223072,0.028537823475485
7329,-0.0984936221117233,-0.0004700450167171,-0.0058911721588811,-0.0298274891661648,847,797,847,622,-0.0031182636582333,-0.0985082008495571,6.21958824647173e-06
7331,-0.0833512942470826,-0.0074700439431633,-0.0023233177052193,-0.107147156253617,773,726,773,410,-0.0804379307456855,-0.0833658729849164,-0.00699377933819973
7388,-0.120534076389262,0.0643768947296877,0.0712953375052486,0.0740770242279284,275,261,275,255,0.10078624973586,-0.120548655127096,0.0648531593346513
7401,-0.0884113706146903,-0.0183450560093003,0.0007082221356832,0.0316336741175415,298,283,298,285,0.058342899625473,-0.0884259493525241,-0.0178687914043367
7404,0.0006766455286235,-0.0063353194467337,-0.046049188530126,,6,6,6,,,,
7406,-0.0675397110441156,0.0232391262571613,0.062384210236643,0.411098547544787,416,408,416,405,0.437807773052718,-0.0675542897819494,0.0237153908621249
7414,0.0501694685894566,0.0066663327886373,0.102364346541711,0.836370003895636,135,129,135,132,0.863079229403568,0.0501548898516228,0.00714259739360087
7415,0.267619759557037,0.0115772610758666,0.0771885686354785,0.514806266652308,169,157,169,164,0.54151549216024,0.267605180819203,0.0120535256808302
7416,-0.0183197766275985,0.0642234438112676,0.176030100414582,0.521717730115911,195,188,195,187,0.548426955623843,-0.0183343553654323,0.0646997084162312
7435,0.270388244745097,0.0468851971137692,0.17921762370444,0.634722324060325,196,192,196,188,0.661431549568257,0.270373666007263,0.0473614617187328
7441,-0.0528529120887379,-0.032771715340537,-0.0626251031613057,-0.132050348798463,46,39,46,28,-0.105341123290532,-0.0528674908265717,-0.0322954507355734
7459,0.0062163521851156,-0.0235927188095319,-0.057534300670232,,5,5,5,,,,
7470,-0.0563150821910471,-0.0696072277860972,-0.133936361073934,0.021492952535075,242,197,242,92,0.0482021780430065,-0.0563296609288809,-0.0691309631811336
7505,-0.0598306730620026,0.0170849016776062,0.0157345118756734,-0.0207597906380586,277,247,277,154,0.0059494348698729,-0.0598452517998364,0.0175611662825698
7509,-0.0215342301304154,-0.0141139185718004,-0.0947840514310388,-0.14503858160574,46,46,46,5,-0.118329356097809,-0.0215488088682492,-0.0136376539668368
7536,-0.109955925875016,-0.0047441481679868,0.0154584888832932,-0.0736523719241656,325,302,325,296,-0.0469431464162341,-0.10997050461285,-0.00426788356302323
7542,-0.0715522440173737,0.050734431048239,-0.0346679294958663,-0.0412477189564623,129,123,129,40,-0.0145384934485308,-0.0715668227552075,0.0512106956532026
7544,-0.064936695206626,0.0098841547179621,0.0247201606718106,-0.192316845930068,71,64,71,49,-0.165607620422137,-0.0649512739444598,0.0103604193229257
7572,-0.115858214100447,-0.014050765533935,0.0214866578495869,-0.222845911038848,141,129,141,122,-0.196136685530916,-0.115872792838281,-0.0135745009289714
7578,-0.0768774526100124,-0.0926632092559496,-0.137963951518193,-0.123425380640285,273,230,273,121,-0.0967161551323535,-0.0768920313478462,-0.092186944650986
