school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
97,All,log_program_income_full_clp_m1,.11430892,.0073170098,.034021225,.46510702,stata_areg_centered_student_vce_unadjusted,196,757999,.0011574437387003,.0000535386336454,.0073929455932413,.0859822399873447,.8646326273849941,.0063265254441894,.0092874863071751,stata_normal_normal_weighted_by_n_students_regression
103,All,log_program_income_full_clp_m1,.0075397468,-.099452168,.046200491,.43714309,stata_areg_centered_student_vce_unadjusted,138,757999,.0021344854137309,.0098907336627786,.0073929455932413,.0859822399873447,.775964222446862,-.0771713240265185,-.0742103631635327,stata_normal_normal_weighted_by_n_students_regression
106,All,log_program_income_full_clp_m1,.011963568,-.095028348,.030580979,.44199818,stata_areg_centered_student_vce_unadjusted,280,757999,.0009351962668486,.0090303869674157,.0073929455932413,.0859822399873447,.8877064917289381,-.0843572816590723,-.0813963207960865,stata_normal_normal_weighted_by_n_students_regression
107,All,log_program_income_full_clp_m1,.12463985,.017647937,.040384267,.50445354,stata_areg_centered_student_vce_unadjusted,135,757999,.0016308889828032,.0003114496795364,.0073929455932413,.0859822399873447,.8192687411255646,.0144584030738432,.0174193639368289,stata_normal_normal_weighted_by_n_students_regression
108,All,log_program_income_full_clp_m1,-.0095547345,-.11654665,.030163364,.40361381,stata_areg_centered_student_vce_unadjusted,273,757999,.0009098285570493,.0135831223661844,.0073929455932413,.0859822399873447,.8904187274541905,-.1037753226452966,-.1008143617823108,stata_normal_normal_weighted_by_n_students_regression
109,All,log_program_income_full_clp_m1,.026623117,-.080368802,.036276463,.42244712,stata_areg_centered_student_vce_unadjusted,176,757999,.0013159817982045,.006459144321224,.0073929455932413,.0859822399873447,.848892781044761,-.0682244958032951,-.0652635349403093,stata_normal_normal_weighted_by_n_students_regression
110,All,log_program_income_full_clp_m1,.067896567,-.03909535,.043543834,.47380364,stata_areg_centered_student_vce_unadjusted,159,757999,.0018960655002548,.0015284463582559,.0073929455932413,.0859822399873447,.7958808013931254,-.0311152381857012,-.0281542773227155,stata_normal_normal_weighted_by_n_students_regression
124,All,log_program_income_full_clp_m1,.091470309,-.015521611,.021800267,.49673247,stata_areg_centered_student_vce_unadjusted,753,757999,.0004752516229065,.0002409204096011,.0073929455932413,.0859822399873447,.9395984099215118,-.0145840810989979,-.0116231202360122,stata_normal_normal_weighted_by_n_students_regression
125,All,log_program_income_full_clp_m1,.17253006,.065538138,.04432499,.49237764,stata_areg_centered_student_vce_unadjusted,140,757999,.0019647047705851,.0042952475571173,.0073929455932413,.0859822399873447,.7900429387509508,.0517779432575337,.0547389041205195,stata_normal_normal_weighted_by_n_students_regression
127,All,log_program_income_full_clp_m1,.17757377,.070581846,.03921967,.42679089,stata_areg_centered_student_vce_unadjusted,277,757999,.0015381825147279,.0049817969813439,.0073929455932413,.0859822399873447,.8277728752591337,.0584257375478541,.0613866984108398,stata_normal_normal_weighted_by_n_students_regression
129,All,log_program_income_full_clp_m1,.052252073,-.054739844,.085906379,.44214275,stata_areg_centered_student_vce_unadjusted,31,757999,.0073799059399793,.002996450523049,.0073929455932413,.0859822399873447,.5004413383980971,-.0273940808403556,-.0244331199773698,stata_normal_normal_weighted_by_n_students_regression
130,All,log_program_income_full_clp_m1,.21340539,.10641347,.059838347,.42332959,stata_areg_centered_student_vce_unadjusted,92,757999,.003580627788085,.0113238263324958,.0073929455932413,.0859822399873447,.6737044840673173,.0716912310288922,.0746521918918779,stata_normal_normal_weighted_by_n_students_regression
131,All,log_program_income_full_clp_m1,-.019826489,-.1268184,.061517756,.46036008,stata_areg_centered_student_vce_unadjusted,75,757999,.0037844343564632,.0160829074827905,.0073929455932413,.0859822399873447,.6614202636492457,-.0838802619581647,-.080919301095179,stata_normal_normal_weighted_by_n_students_regression
132,All,log_program_income_full_clp_m1,.18847203,.081480116,.028235571,.48162851,stata_areg_centered_student_vce_unadjusted,685,757999,.0007972474956127,.0066390092526391,.0073929455932413,.0859822399873447,.9026582783869117,.0735487009137156,.0765096617767013,stata_normal_normal_weighted_by_n_students_regression
133,All,log_program_income_full_clp_m1,.14587472,.038882807,.053821553,.44598714,stata_areg_centered_student_vce_unadjusted,160,757999,.0028967595183361,.0015118726750472,.0073929455932413,.0859822399873447,.7184798313532965,.027936512531717,.0308974733947028,stata_normal_normal_weighted_by_n_students_regression
134,All,log_program_income_full_clp_m1,.07742729,-.029564627,.067275241,.44594467,stata_areg_centered_student_vce_unadjusted,64,757999,.0045259580539414,.0008740671388029,.0073929455932413,.0859822399873447,.6202706064318927,-.0183380688312295,-.0153771079682437,stata_normal_normal_weighted_by_n_students_regression
144,All,log_program_income_full_clp_m1,.015176817,-.091815099,.050621249,.38394246,stata_areg_centered_student_vce_unadjusted,97,757999,.0025625108282168,.0084300124197228,.0073929455932413,.0859822399873447,.7426023760504279,-.0681821107733387,-.065221149910353,stata_normal_normal_weighted_by_n_students_regression
161,All,log_program_income_full_clp_m1,.17584401,.068852089,.071960106,.4001902,stata_areg_centered_student_vce_unadjusted,65,757999,.0051782569263461,.0047406102122726,.0073929455932413,.0859822399873447,.5880857922479763,.0404909354955801,.0434518963585659,stata_normal_normal_weighted_by_n_students_regression
178,All,log_program_income_full_clp_m1,.21163319,.10464127,.11835375,.49299058,stata_areg_centered_student_vce_unadjusted,23,757999,.0140076093890352,.0109497961520005,.0073929455932413,.0859822399873447,.3454557883832461,.0361489336510977,.0391098945140834,stata_normal_normal_weighted_by_n_students_regression
191,All,log_program_income_full_clp_m1,.039637379,-.067354538,.033735786,.45925322,stata_areg_centered_student_vce_unadjusted,546,757999,.0011381032322977,.0045366337231925,.0073929455932413,.0859822399873447,.8665928122588391,-.0583689581158126,-.0554079972528268,stata_normal_normal_weighted_by_n_students_regression
199,All,log_program_income_full_clp_m1,.13439485,.027402941,.040075667,.4791711,stata_areg_centered_student_vce_unadjusted,358,757999,.0016060591017233,.0007509211849933,.0073929455932413,.0859822399873447,.8215292517158034,.022512317721016,.0254732785840017,stata_normal_normal_weighted_by_n_students_regression
200,All,log_program_income_full_clp_m1,.044680394,-.062311523,.039594773,.4894253,stata_areg_centered_student_vce_unadjusted,447,757999,.0015677460650077,.0038827258519772,.0073929455932413,.0859822399873447,.8250418466788296,-.051409613733355,-.0484486528703692,stata_normal_normal_weighted_by_n_students_regression
208,All,log_program_income_full_clp_m1,.19488434,.087892435,.040521856,.4435682,stata_areg_centered_student_vce_unadjusted,396,757999,.0016420208458907,.0077250802229858,.0073929455932413,.0859822399873447,.818259330905886,.0719188054499748,.0748797663129606,stata_normal_normal_weighted_by_n_students_regression
211,All,log_program_income_full_clp_m1,.095291846,-.011700075,.071178697,.45937291,stata_areg_centered_student_vce_unadjusted,180,757999,.0050664069136813,.0001368917569513,.0073929455932413,.0859822399873447,.5933651519317481,-.0069424168659109,-.0039814560029251,stata_normal_normal_weighted_by_n_students_regression
217,All,log_program_income_full_clp_m1,.13891733,.031925414,.020757897,.46087375,stata_areg_centered_student_vce_unadjusted,923,757999,.0004308902806252,.0010192320459276,.0073929455932413,.0859822399873447,.9449259560691342,.0301671521157526,.0331281129787384,stata_normal_normal_weighted_by_n_students_regression
