school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total
287,All,log_program_income_area_clp_m1,.0112780060127601,.0156050719397433,.0237997742948238,.415430218929284,stata_areg_centered_student_vce_unadjusted,598,565432
304,All,log_program_income_area_clp_m1,.101598828865823,.105925894792806,.0420592911205245,.444906961218558,stata_areg_centered_student_vce_unadjusted,380,565432
320,All,log_program_income_area_clp_m1,.0642470252204531,.0685740911474364,.0528913960424814,.430177632124676,stata_areg_centered_student_vce_unadjusted,94,565432
329,All,log_program_income_area_clp_m1,.1244309314733,.128757997400283,.0672545216344955,.470333786179137,stata_areg_centered_student_vce_unadjusted,89,565432
335,All,log_program_income_area_clp_m1,-.0252832857932202,-.020956219866237,.0730449949947262,.425614179260043,stata_areg_centered_student_vce_unadjusted,66,565432
336,All,log_program_income_area_clp_m1,-.0124978242096926,-.00817075828270936,.0333045411267601,.422127878990491,stata_areg_centered_student_vce_unadjusted,328,565432
337,All,log_program_income_area_clp_m1,.143087306313049,.147414372240032,.0520183352370884,.429278497437207,stata_areg_centered_student_vce_unadjusted,230,565432
341,All,log_program_income_area_clp_m1,.0216231285243442,.0259501944513275,.0412227780179679,.428272675710642,stata_areg_centered_student_vce_unadjusted,243,565432
342,All,log_program_income_area_clp_m1,.0707145153722165,.0750415812991998,.03171293309976,.451922130776454,stata_areg_centered_student_vce_unadjusted,422,565432
344,All,log_program_income_area_clp_m1,.0359802195774168,.0403072855044,.0441465870402091,.433721489277763,stata_areg_centered_student_vce_unadjusted,246,565432
350,All,log_program_income_area_clp_m1,-.00403820517986007,.000288860747123202,.0495954937468594,.425819783715022,stata_areg_centered_student_vce_unadjusted,210,565432
355,All,log_program_income_area_clp_m1,-.101592961085119,-.0972658951581353,.12158508410828,.411389029195361,stata_areg_centered_student_vce_unadjusted,13,565432
356,All,log_program_income_area_clp_m1,.0872823204603696,.0916093863873528,.061353924643991,.431190900994952,stata_areg_centered_student_vce_unadjusted,270,565432
357,All,log_program_income_area_clp_m1,.157056081976777,.16138314790376,.0557647379339041,.449888267714834,stata_areg_centered_student_vce_unadjusted,241,565432
358,All,log_program_income_area_clp_m1,.129238275979154,.133565341906137,.0572520097382886,.420257310875408,stata_areg_centered_student_vce_unadjusted,92,565432
361,All,log_program_income_area_clp_m1,.196739567522033,.201066633449016,.0567092420869204,.40494697031152,stata_areg_centered_student_vce_unadjusted,200,565432
364,All,log_program_income_area_clp_m1,.065852206220579,.0701792721475622,.052035564472408,.444848049491034,stata_areg_centered_student_vce_unadjusted,117,565432
365,All,log_program_income_area_clp_m1,.0600686105190492,.0643956764460324,.0426821984910328,.453826551956215,stata_areg_centered_student_vce_unadjusted,236,565432
366,All,log_program_income_area_clp_m1,.174130563594728,.178457629521711,.0427254028031916,.378842795548732,stata_areg_centered_student_vce_unadjusted,224,565432
367,All,log_program_income_area_clp_m1,.0206400463713532,.0249671122983365,.0501441141377735,.463637048147548,stata_areg_centered_student_vce_unadjusted,285,565432
371,All,log_program_income_area_clp_m1,.056581402839091,.0609084687660743,.248120921626584,.508198546744391,stata_areg_centered_student_vce_unadjusted,4,565432
372,All,log_program_income_area_clp_m1,-.117920619112725,-.113593553185741,.0733181948046676,.423076166513284,stata_areg_centered_student_vce_unadjusted,182,565432
373,All,log_program_income_area_clp_m1,-.0510737170140216,-.0467466510870383,.0620398417549342,.417897037897604,stata_areg_centered_student_vce_unadjusted,287,565432
379,All,log_program_income_area_clp_m1,-.0523956060673831,-.0480685401403999,.0545906883937007,.415489539032426,stata_areg_centered_student_vce_unadjusted,376,565432
384,All,log_program_income_area_clp_m1,.0276942989767177,.032021364903701,.0575049458525021,.418051976165378,stata_areg_centered_student_vce_unadjusted,291,565432
392,All,log_program_income_area_clp_m1,.0383159061512748,.0426429720782581,.0521577207250411,.429665494678779,stata_areg_centered_student_vce_unadjusted,220,565432
396,All,log_program_income_area_clp_m1,.00533259946164541,.00965966538862868,.0332378459231217,.433229513486641,stata_areg_centered_student_vce_unadjusted,286,565432
397,All,log_program_income_area_clp_m1,-.698098280538207,-.693771214611224,.30322634740083,.172326724324871,stata_areg_centered_student_vce_unadjusted,2,565432
399,All,log_program_income_area_clp_m1,.115612903021802,.119939968948786,.0353377711268486,.396750372223358,stata_areg_centered_student_vce_unadjusted,238,565432
400,All,log_program_income_area_clp_m1,-.0178673914539056,-.0135403255269224,.0381348706867851,.423364846986145,stata_areg_centered_student_vce_unadjusted,440,565432
415,All,log_program_income_area_clp_m1,-.0269852402410794,-.0226581743140962,.0509926606134845,.424038263739386,stata_areg_centered_student_vce_unadjusted,278,565432
419,All,log_program_income_area_clp_m1,.107080619826445,.111407685753428,.436890484179609,.,stata_areg_centered_student_vce_unadjusted,1,565432
420,All,log_program_income_area_clp_m1,.0832894179340263,.0876164838610095,.0472439454687435,.413043476064468,stata_areg_centered_student_vce_unadjusted,123,565432
429,All,log_program_income_area_clp_m1,.0964156388670782,.100742704794061,.0391403660594751,.441098615240121,stata_areg_centered_student_vce_unadjusted,502,565432
430,All,log_program_income_area_clp_m1,.01812414756747,.0224512134944533,.0485001698123076,.421003014224936,stata_areg_centered_student_vce_unadjusted,146,565432
431,All,log_program_income_area_clp_m1,.0165048437920922,.0208319097190755,.0408546535216752,.40218018490559,stata_areg_centered_student_vce_unadjusted,173,565432
433,All,log_program_income_area_clp_m1,.0978644049995758,.102191470926559,.0504925749819624,.453752999462315,stata_areg_centered_student_vce_unadjusted,257,565432
437,All,log_program_income_area_clp_m1,.124509007446877,.12883607337386,.0244635723995385,.455433613569895,stata_areg_centered_student_vce_unadjusted,886,565432
438,All,log_program_income_area_clp_m1,-.0151981176429574,-.0108710517159741,.0522221922718536,.466704148914911,stata_areg_centered_student_vce_unadjusted,173,565432
440,All,log_program_income_area_clp_m1,-.0402296494150796,-.0359025834880963,.0528789079030892,.40718650448631,stata_areg_centered_student_vce_unadjusted,249,565432
441,All,log_program_income_area_clp_m1,.278285281760298,.282612347687281,.172360195133342,.474880361821573,stata_areg_centered_student_vce_unadjusted,8,565432
