school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
220,All,program_certified_years_m1,-.60065109,-.37957218,.13485958,1.0751187,stata_areg_centered_student_vce_unadjusted,400,565229,.0181871054604275,.1440750418720572,.0294328794311119,.1715601335716195,.6180783025897444,-.2346053305910694,-.2242567728483187,stata_normal_normal_weighted_by_n_students_regression
222,All,program_certified_years_m1,-.39224759,-.17116868,.82953882,1.0882418,stata_areg_centered_student_vce_unadjusted,6,565229,.6881346574939471,.0292987186409849,.0294328794311119,.1715601335716195,.0410175738401413,-.00702092436983,.0033276333729206,stata_normal_normal_weighted_by_n_students_regression
253,All,program_certified_years_m1,-.21618585,.0048930342,.2172876,1.7848474,stata_areg_centered_student_vce_unadjusted,189,565229,.0472139011313324,.0000239417859788,.0294328794311119,.1715601335716195,.3840067282034487,.0018789579404969,.0122275156832475,stata_normal_normal_weighted_by_n_students_regression
254,All,program_certified_years_m1,-.47469458,-.25361568,.22943327,1.9809508,stata_areg_centered_student_vce_unadjusted,133,565229,.0526396246067842,.0643209116977622,.0294328794311119,.1715601335716195,.3586204634078377,-.0909517718718372,-.0806032141290865,stata_normal_normal_weighted_by_n_students_regression
255,All,program_certified_years_m1,-.47031099,-.24923208,.22335596,1.3867165,stata_areg_centered_student_vce_unadjusted,143,565229,.0498878865767216,.0621166313736191,.0294328794311119,.1715601335716195,.3710614623692011,-.0924804215228817,-.0821318637801311,stata_normal_normal_weighted_by_n_students_regression
256,All,program_certified_years_m1,-.15833141,.062747478,.18669088,1.8274176,stata_areg_centered_student_vce_unadjusted,410,565229,.0348534853653091,.0039372460818079,.0294328794311119,.1715601335716195,.4578401582406871,.0287283153683636,.0390768731111142,stata_normal_normal_weighted_by_n_students_regression
257,All,program_certified_years_m1,-.27753806,-.056459166,.24188817,2.471951,stata_areg_centered_student_vce_unadjusted,198,565229,.0585098845963472,.0031876374147806,.0294328794311119,.1715601335716195,.3346822192434371,-.0188958791457369,-.0085473214029863,stata_normal_normal_weighted_by_n_students_regression
270,All,program_certified_years_m1,.12728283,.34836173,.46443167,2.027698,stata_areg_centered_student_vce_unadjusted,40,565229,.2156967791534123,.1213558954715537,.0294328794311119,.1715601335716195,.1200706581205597,.0418280220749439,.0521765798176946,stata_normal_normal_weighted_by_n_students_regression
279,All,program_certified_years_m1,-.57029819,-.34921932,.1236942,1.1481862,stata_areg_centered_student_vce_unadjusted,416,565229,.0153002560522322,.1219541348587301,.0294328794311119,.1715601335716195,.6579659376229262,-.2297744188400733,-.2194258610973227,stata_normal_normal_weighted_by_n_students_regression
280,All,program_certified_years_m1,-.23184946,-.010770571,.12532498,1.7453144,stata_areg_centered_student_vce_unadjusted,405,565229,.0157063504677455,.0001160052042836,.0294328794311119,.1715601335716195,.6520465567769235,-.00702291407859,.0033256436641607,stata_normal_normal_weighted_by_n_students_regression
