school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total
211,All,log_program_income_clp_m1,-.0378807344722658,-.0154147276277221,.103297082118129,.560081288402845,stata_areg_centered_student_vce_unadjusted,145,565432
217,All,log_program_income_clp_m1,-.0409358918223998,-.0184698849778561,.0303078932377145,.554831856809113,stata_areg_centered_student_vce_unadjusted,814,565432
218,All,log_program_income_clp_m1,-.0432853811637939,-.0208193743192502,.0703242047640466,.607741639039815,stata_areg_centered_student_vce_unadjusted,71,565432
219,All,log_program_income_clp_m1,.0576107872040758,.0800767940486195,.0472023898460367,.582172344324169,stata_areg_centered_student_vce_unadjusted,193,565432
220,All,log_program_income_clp_m1,.124833008322962,.147299015167506,.0372369460239597,.56968709249332,stata_areg_centered_student_vce_unadjusted,400,565432
222,All,log_program_income_clp_m1,-.00600635186531957,.0164596549792241,.229069390397648,.647387406709624,stata_areg_centered_student_vce_unadjusted,6,565432
253,All,log_program_income_clp_m1,.0257613709860529,.0482273778305967,.0600007609948405,.545713035601249,stata_areg_centered_student_vce_unadjusted,189,565432
254,All,log_program_income_clp_m1,.0414243918703334,.0638903987148771,.0632871838340902,.526845062120663,stata_areg_centered_student_vce_unadjusted,133,565432
255,All,log_program_income_clp_m1,-.202731712888132,-.180265706043588,.0616764312947173,.583417474897137,stata_areg_centered_student_vce_unadjusted,143,565432
256,All,log_program_income_clp_m1,.0155451990084341,.0380112058529778,.0515409335007836,.57194311102857,stata_areg_centered_student_vce_unadjusted,412,565432
257,All,log_program_income_clp_m1,.0824041109810778,.104870117825622,.0667591534948761,.481150188117116,stata_areg_centered_student_vce_unadjusted,199,565432
270,All,log_program_income_clp_m1,-.115582998472707,-.0931169916281636,.128248504472319,.504158145533191,stata_areg_centered_student_vce_unadjusted,40,565432
279,All,log_program_income_clp_m1,.124476574852739,.146942581697283,.0341570989151326,.638196044149857,stata_areg_centered_student_vce_unadjusted,416,565432
280,All,log_program_income_clp_m1,.0547643398109421,.0772303466554858,.0346074079131324,.616750326830397,stata_areg_centered_student_vce_unadjusted,405,565432
283,All,log_program_income_clp_m1,-.0182363215649744,.00422968527956928,.0343183242397356,.552961761695585,stata_areg_centered_student_vce_unadjusted,410,565432
284,All,log_program_income_clp_m1,.115490379103393,.137956385947936,.0898245047510694,.598959236998174,stata_areg_centered_student_vce_unadjusted,48,565432
285,All,log_program_income_clp_m1,.0231067251987413,.045572732043285,.0599411820063654,.599079684440523,stata_areg_centered_student_vce_unadjusted,116,565432
286,All,log_program_income_clp_m1,.0689547759459212,.0914207827904649,.0475911517588967,.578027057585748,stata_areg_centered_student_vce_unadjusted,171,565432
287,All,log_program_income_clp_m1,.0295286686496062,.0519946754941499,.0311367174239512,.539073539881589,stata_areg_centered_student_vce_unadjusted,598,565432
304,All,log_program_income_clp_m1,.145200786525351,.167666793369895,.0550252387459107,.572420883603485,stata_areg_centered_student_vce_unadjusted,380,565432
320,All,log_program_income_clp_m1,.15473388972062,.177199896565164,.0691966416291269,.536412604129739,stata_areg_centered_student_vce_unadjusted,94,565432
329,All,log_program_income_clp_m1,.143067061700991,.165533068545535,.087987600624924,.597957477549276,stata_areg_centered_student_vce_unadjusted,89,565432
335,All,log_program_income_clp_m1,-.0124807410009518,.00998526584359193,.0955631486336977,.570942102832812,stata_areg_centered_student_vce_unadjusted,66,565432
336,All,log_program_income_clp_m1,-.0112823660111347,.011183640833409,.0435715932912784,.557078563564695,stata_areg_centered_student_vce_unadjusted,328,565432
337,All,log_program_income_clp_m1,.203125528099177,.225591534943721,.0680544355201655,.530311377171649,stata_areg_centered_student_vce_unadjusted,230,565432
341,All,log_program_income_clp_m1,.0318776087819472,.054343615626491,.0539308471868526,.557019327971415,stata_areg_centered_student_vce_unadjusted,243,565432
342,All,log_program_income_clp_m1,.0807344235213697,.103200430365913,.0414893277717614,.56442387426568,stata_areg_centered_student_vce_unadjusted,422,565432
344,All,log_program_income_clp_m1,.0516233104769507,.0740893173214944,.0577560017534201,.55983569622167,stata_areg_centered_student_vce_unadjusted,246,565432
350,All,log_program_income_clp_m1,-.00589892376392369,.01656708308062,.0648846856767522,.555343612777649,stata_areg_centered_student_vce_unadjusted,210,565432
355,All,log_program_income_clp_m1,-.11903844114512,-.096572434300576,.159067071811273,.548298073759809,stata_areg_centered_student_vce_unadjusted,13,565432
356,All,log_program_income_clp_m1,.130566055704635,.153032062549179,.0802679803104608,.536831254379183,stata_areg_centered_student_vce_unadjusted,270,565432
357,All,log_program_income_clp_m1,.21176133081783,.234227337662374,.072955771166548,.549942326889165,stata_areg_centered_student_vce_unadjusted,241,565432
358,All,log_program_income_clp_m1,.142889754860714,.165355761705258,.0749015359175944,.537115746223995,stata_areg_centered_student_vce_unadjusted,92,565432
361,All,log_program_income_clp_m1,.292526816610883,.314992823455426,.0741914450243717,.479759662926269,stata_areg_centered_student_vce_unadjusted,200,565432
364,All,log_program_income_clp_m1,.100353198425433,.122819205269977,.0680769761470189,.541771291221857,stata_areg_centered_student_vce_unadjusted,117,565432
365,All,log_program_income_clp_m1,.0668108740143377,.0892768808588815,.0558401746581822,.587875504034118,stata_areg_centered_student_vce_unadjusted,236,565432
366,All,log_program_income_clp_m1,.244548589348205,.267014596192748,.0558966979025845,.44125813623468,stata_areg_centered_student_vce_unadjusted,224,565432
367,All,log_program_income_clp_m1,.0103364752113836,.0328024820559273,.0656024335794551,.609381653775013,stata_areg_centered_student_vce_unadjusted,285,565432
