school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
103,All,log_program_income_institution_clp_m1,-.14778729,-.11534354,.048066694,.38002509,stata_areg_centered_student_vce_unadjusted,98,565432,.002310407099915,.0133041324218902,.0030867383139502,.0555584225293538,.5719205389612784,-.0659673400942679,-.0643132272573009,stata_normal_normal_weighted_by_n_students_regression
106,All,log_program_income_institution_clp_m1,-.065872408,-.033428669,.044733934,.37829098,stata_areg_centered_student_vce_unadjusted,89,565432,.0020011248604606,.0011174759074516,.0030867383139502,.0555584225293538,.6066865810139748,-.0202807249008192,-.0186266120638522,stata_normal_normal_weighted_by_n_students_regression
107,All,log_program_income_institution_clp_m1,-.0064785699,.025965171,.041599426,.31304774,stata_areg_centered_student_vce_unadjusted,92,565432,.0017305122783518,.0006741901032609,.0030867383139502,.0555584225293538,.6407676442829978,.0166376414023118,.0182917542392788,stata_normal_normal_weighted_by_n_students_regression
108,All,log_program_income_institution_clp_m1,.0090728709,.041516613,.037204977,.32976925,stata_areg_centered_student_vce_unadjusted,119,565432,.0013842103228665,.0017236291753998,.0030867383139502,.0555584225293538,.6903989655644838,.0286630268080548,.0303171396450218,stata_normal_normal_weighted_by_n_students_regression
109,All,log_program_income_institution_clp_m1,-.096258529,-.063814789,.039321359,.37056318,stata_areg_centered_student_vce_unadjusted,105,565432,.0015461692930292,.004072327298459,.0030867383139502,.0555584225293538,.6662637323697271,-.0425174795475592,-.0408633667105922,stata_normal_normal_weighted_by_n_students_regression
110,All,log_program_income_institution_clp_m1,-.10364819,-.071204454,.043239508,.36351997,stata_areg_centered_student_vce_unadjusted,115,565432,.0018696550368775,.0050700742233215,.0030867383139502,.0555584225293538,.6227791249527652,-.044344647383757,-.04269053454679,stata_normal_normal_weighted_by_n_students_regression
124,All,log_program_income_institution_clp_m1,-.061092474,-.028648732,.025231257,.35584691,stata_areg_centered_student_vce_unadjusted,359,565432,.0006366163338891,.0008207498566383,.0030867383139502,.0555584225293538,.8290207637731885,-.0237503938797313,-.0220962810427643,stata_normal_normal_weighted_by_n_students_regression
125,All,log_program_income_institution_clp_m1,.067611687,.10005543,.047374051,.32331017,stata_areg_centered_student_vce_unadjusted,101,565432,.0022443007142384,.0100110883500347,.0030867383139502,.0555584225293538,.579012514751558,.0579333440178951,.0595874568548621,stata_normal_normal_weighted_by_n_students_regression
127,All,log_program_income_institution_clp_m1,-.047532547,-.015088806,.035193518,.34880733,stata_areg_centered_student_vce_unadjusted,258,565432,.0012385836954307,.0002276720634351,.0030867383139502,.0555584225293538,.7136435870567703,-.010768029596206,-.009113916759239,stata_normal_normal_weighted_by_n_students_regression
129,All,log_program_income_institution_clp_m1,-.043809071,-.011365331,.10500145,.3789998,stata_areg_centered_student_vce_unadjusted,15,565432,.0110253044149431,.0001291707429998,.0030867383139502,.0555584225293538,.2187307942053176,-.0024859478513778,-.0008318350144108,stata_normal_normal_weighted_by_n_students_regression
130,All,log_program_income_institution_clp_m1,-.060807053,-.02836331,.05322513,.32116681,stata_areg_centered_student_vce_unadjusted,88,565432,.0028329144467785,.0008044773411119,.0030867383139502,.0555584225293538,.5214390841347677,-.0147897383000998,-.0131356254631328,stata_normal_normal_weighted_by_n_students_regression
131,All,log_program_income_institution_clp_m1,-.047654163,-.015210421,.062993579,.33548808,stata_areg_centered_student_vce_unadjusted,51,565432,.0039681909464476,.000231356900731,.0030867383139502,.0555584225293538,.4375293075264897,-.0066550049077649,-.0050008920707979,stata_normal_normal_weighted_by_n_students_regression
132,All,log_program_income_institution_clp_m1,-.022901041,.0095427008,.025358874,.37884703,stata_areg_centered_student_vce_unadjusted,653,565432,.000643072508339,.0000910631398017,.0030867383139502,.0555584225293538,.8275857573000776,.0078974032915963,.0095515161285633,stata_normal_normal_weighted_by_n_students_regression
133,All,log_program_income_institution_clp_m1,-.083621308,-.051177565,.051778514,.35454902,stata_areg_centered_student_vce_unadjusted,145,565432,.0026810145056472,.0026191431570598,.0030867383139502,.0555584225293538,.5351717402767743,-.0273887865428856,-.0257346737059186,stata_normal_normal_weighted_by_n_students_regression
134,All,log_program_income_institution_clp_m1,-.090494536,-.058050796,.069214806,.32439241,stata_areg_centered_student_vce_unadjusted,42,565432,.0047906893641712,.0033698949579148,.0030867383139502,.0555584225293538,.3918459730862736,-.0227469708183014,-.0210928579813344,stata_normal_normal_weighted_by_n_students_regression
144,All,log_program_income_institution_clp_m1,-.13725911,-.10481537,.056191273,.34595531,stata_areg_centered_student_vce_unadjusted,54,565432,.0031574591651387,.010986262061591,.0030867383139502,.0555584225293538,.4943370744258702,-.0518141240358439,-.0501600111988769,stata_normal_normal_weighted_by_n_students_regression
161,All,log_program_income_institution_clp_m1,-.037599996,-.0051562549,.081512988,.33273771,stata_areg_centered_student_vce_unadjusted,48,565432,.0066443671497076,.0000265869638815,.0030867383139502,.0555584225293538,.3172032535746391,-.0016355808392045,.0000185319977625,stata_normal_normal_weighted_by_n_students_regression
178,All,log_program_income_institution_clp_m1,.081598185,.11404192,.12342246,.35384902,stata_areg_centered_student_vce_unadjusted,18,565432,.0152331033283117,.0130055605453052,.0030867383139502,.0555584225293538,.1684915390769225,.0192150993489383,.0208692121859053,stata_normal_normal_weighted_by_n_students_regression
191,All,log_program_income_institution_clp_m1,-.094302177,-.061858434,.036338206,.40621707,stata_areg_centered_student_vce_unadjusted,344,565432,.0013204652429595,.0038264658816158,.0030867383139502,.0555584225293538,.7003847846126281,-.0433247061438757,-.0416705933069087,stata_normal_normal_weighted_by_n_students_regression
199,All,log_program_income_institution_clp_m1,.079914682,.11235842,.042356461,.41668183,stata_areg_centered_student_vce_unadjusted,264,565432,.0017940698127186,.0126244147960935,.0030867383139502,.0555584225293538,.6324236138446511,.0710581186986491,.0727122315356161,stata_normal_normal_weighted_by_n_students_regression
200,All,log_program_income_institution_clp_m1,.00043312737,.032876868,.045077197,.44998109,stata_areg_centered_student_vce_unadjusted,198,565432,.0020319537122493,.0010808884384115,.0030867383139502,.0555584225293538,.6030326298497787,.0198258240390943,.0214799368760613,stata_normal_normal_weighted_by_n_students_regression
208,All,log_program_income_institution_clp_m1,.11119717,.14364091,.039690636,.3616586,stata_areg_centered_student_vce_unadjusted,364,565432,.0015753465938944,.0206327097757342,.0030867383139502,.0555584225293538,.6620939718957787,.0951037777174393,.0967578905544064,stata_normal_normal_weighted_by_n_students_regression
211,All,log_program_income_institution_clp_m1,.044274349,.076718092,.068280466,.40670219,stata_areg_centered_student_vce_unadjusted,145,565432,.0046622220236437,.0058856656393986,.0030867383139502,.0555584225293538,.3983422523115741,.0305600575278789,.0322141703648459,stata_normal_normal_weighted_by_n_students_regression
217,All,log_program_income_institution_clp_m1,-.0081356298,.024308112,.02003384,.36642876,stata_areg_centered_student_vce_unadjusted,814,565432,.0004013547487531,.0005908842870881,.0030867383139502,.0555584225293538,.8849357681867326,.0215111173363821,.0231652301733491,stata_normal_normal_weighted_by_n_students_regression
218,All,log_program_income_institution_clp_m1,-.0078594144,.024584327,.046485048,.40785131,stata_areg_centered_student_vce_unadjusted,71,565432,.0021608596677995,.0006043891302896,.0030867383139502,.0555584225293538,.5882192814094008,.0144609750863983,.0161150879233653,stata_normal_normal_weighted_by_n_students_regression
219,All,log_program_income_institution_clp_m1,.020813311,.053257052,.031201281,.36933234,stata_areg_centered_student_vce_unadjusted,193,565432,.000973519914417,.0028363135755774,.0030867383139502,.0555584225293538,.760232019821925,.0404877160944047,.0421418289313717,stata_normal_normal_weighted_by_n_students_regression
220,All,log_program_income_institution_clp_m1,.034245644,.066689387,.024614017,.35158604,stata_areg_centered_student_vce_unadjusted,400,565432,.0006058498553622,.0044474743376912,.0030867383139502,.0555584225293538,.8359281274859867,.0557475343628585,.0574016471998255,stata_normal_normal_weighted_by_n_students_regression
222,All,log_program_income_institution_clp_m1,.10688496,.1393287,.1514173,.35187674,stata_areg_centered_student_vce_unadjusted,6,565432,.0229271987711164,.0194124875673939,.0030867383139502,.0555584225293538,.1186570992255596,.0165323397436237,.0181864525805907,stata_normal_normal_weighted_by_n_students_regression
253,All,log_program_income_institution_clp_m1,.017917963,.050361704,.039661139,.34701699,stata_areg_centered_student_vce_unadjusted,189,565432,.0015730059665922,.0025363012410516,.0030867383139502,.0555584225293538,.6624265470617055,.0333609297283961,.0350150425653631,stata_normal_normal_weighted_by_n_students_regression
254,All,log_program_income_institution_clp_m1,.059607115,.092050858,.041833501,.3680535,stata_areg_centered_student_vce_unadjusted,133,565432,.0017500418317832,.0084733604350709,.0030867383139502,.0555584225293538,.6381804053411586,.0587450537585268,.0603991665954938,stata_normal_normal_weighted_by_n_students_regression
255,All,log_program_income_institution_clp_m1,-.11388247,-.081438728,.040768776,.39054659,stata_areg_centered_student_vce_unadjusted,143,565432,.0016620931037912,.0066322663606474,.0030867383139502,.0555584225293538,.6499995561894049,-.052935136857295,-.051281024020328,stata_normal_normal_weighted_by_n_students_regression
256,All,log_program_income_institution_clp_m1,.023017082,.055460822,.034069106,.39309514,stata_areg_centered_student_vce_unadjusted,412,565432,.0011607039824659,.0030759027622474,.0030867383139502,.0555584225293538,.7267287224960552,.0403049721939652,.0419590850309322,stata_normal_normal_weighted_by_n_students_regression
257,All,log_program_income_institution_clp_m1,.040817302,.073261045,.044128511,.29429519,stata_areg_centered_student_vce_unadjusted,199,565432,.0019473254919917,.0053671807071753,.0030867383139502,.0555584225293538,.6131702801038763,.0449214954221601,.0465756082591271,stata_normal_normal_weighted_by_n_students_regression
270,All,log_program_income_institution_clp_m1,-.0065692184,.025874523,.084773622,.37776011,stata_areg_centered_student_vce_unadjusted,40,565432,.0071865670638399,.0006694909651379,.0030867383139502,.0555584225293538,.3004620421995294,.0077743121341266,.0094284249710936,stata_normal_normal_weighted_by_n_students_regression
279,All,log_program_income_institution_clp_m1,.021117764,.053561505,.022578206,.41204816,stata_areg_centered_student_vce_unadjusted,416,565432,.0005097753822636,.0028688348136692,.0030867383139502,.0555584225293538,.8582584621322944,.0459696148466008,.0476237276835678,stata_normal_normal_weighted_by_n_students_regression
280,All,log_program_income_institution_clp_m1,.060548779,.092992522,.022875864,.44629863,stata_areg_centered_student_vce_unadjusted,405,565432,.0005233051564336,.0086476091205855,.0030867383139502,.0555584225293538,.8550418684077534,.0795124996025867,.0811666124395537,stata_normal_normal_weighted_by_n_students_regression
283,All,log_program_income_institution_clp_m1,.026296843,.058740586,.022684777,.41478366,stata_areg_centered_student_vce_unadjusted,410,565432,.0005145991145955,.0034504564521969,.0030867383139502,.0555584225293538,.8571088866828745,.050347078301536,.052001191138503,stata_normal_normal_weighted_by_n_students_regression
284,All,log_program_income_institution_clp_m1,.13119294,.16363667,.059374955,.40691698,stata_areg_centered_student_vce_unadjusted,48,565432,.0035253852279877,.0267769596204789,.0030867383139502,.0555584225293538,.466830102972564,.0763905232642039,.0780446361011709,stata_normal_normal_weighted_by_n_students_regression
285,All,log_program_income_institution_clp_m1,.019931367,.052375108,.039621759,.41596016,stata_areg_centered_student_vce_unadjusted,116,565432,.0015698838025827,.0027431519415931,.0030867383139502,.0555584225293538,.6628706896767528,.0347179239539444,.0363720367909114,stata_normal_normal_weighted_by_n_students_regression
286,All,log_program_income_institution_clp_m1,.064290196,.096733943,.031458259,.42500174,stata_areg_centered_student_vce_unadjusted,171,565432,.0009896220359593,.0093574556622542,.0030867383139502,.0555584225293538,.7572290104378827,.0732497476444624,.0749038604814294,stata_normal_normal_weighted_by_n_students_regression
287,All,log_program_income_institution_clp_m1,.060460221,.092903964,.020581702,.38742015,stata_areg_centered_student_vce_unadjusted,598,565432,.0004236064477667,.0086311465737464,.0030867383139502,.0555584225293538,.879326255248068,.0816928949528829,.0833470077898499,stata_normal_normal_weighted_by_n_students_regression
304,All,log_program_income_institution_clp_m1,.12659274,.15903647,.036372267,.39635721,stata_areg_centered_student_vce_unadjusted,380,565432,.0013229417856092,.025292599575809,.0030867383139502,.0555584225293538,.6999914379863181,.1113241690262109,.1129782818631779,stata_normal_normal_weighted_by_n_students_regression
320,All,log_program_income_institution_clp_m1,.16638169,.19882543,.045739714,.34171221,stata_areg_centered_student_vce_unadjusted,94,565432,.0020921214419478,.039531553157913,.0030867383139502,.0555584225293538,.5960266273738776,.1185052527615845,.1201593655985515,stata_normal_normal_weighted_by_n_students_regression
329,All,log_program_income_institution_clp_m1,.085512921,.11795667,.058160741,.39626548,stata_areg_centered_student_vce_unadjusted,89,565432,.0033826717799616,.0139137755655499,.0030867383139502,.0555584225293538,.4771282495841588,.0562804585797179,.0579345714166849,stata_normal_normal_weighted_by_n_students_regression
335,All,log_program_income_institution_clp_m1,.049435765,.081879504,.063168257,.41134155,stata_areg_centered_student_vce_unadjusted,66,565432,.0039902287524152,.0067042531843838,.0030867383139502,.0555584225293538,.4361668331933486,.0357131239567803,.0373672367937473,stata_normal_normal_weighted_by_n_students_regression
336,All,log_program_income_institution_clp_m1,.052497461,.084941201,.028801287,.38843215,stata_areg_centered_student_vce_unadjusted,328,565432,.0008295141094167,.0072150076175664,.0030867383139502,.0555584225293538,.7881867612855386,.0669495300400567,.0686036428770237,stata_normal_normal_weighted_by_n_students_regression
337,All,log_program_income_institution_clp_m1,.16644117,.19888492,.044984706,.3545281,stata_areg_centered_student_vce_unadjusted,230,565432,.0020236237510698,.0395552111314701,.0030867383139502,.0555584225293538,.6040155814161663,.1201295901451976,.1217837029821646,stata_normal_normal_weighted_by_n_students_regression
341,All,log_program_income_institution_clp_m1,.047753405,.080197148,.035648864,.39110667,stata_areg_centered_student_vce_unadjusted,243,565432,.0012708414875656,.0064315825562533,.0030867383139502,.0555584225293538,.7083607081335481,.0568085085563889,.058462621393356,stata_normal_normal_weighted_by_n_students_regression
342,All,log_program_income_institution_clp_m1,.083729774,.11617352,.027424887,.37403175,stata_areg_centered_student_vce_unadjusted,422,565432,.0007521244172379,.0134962869152757,.0030867383139502,.0555584225293538,.8040762408284533,.093412367789602,.095066480626569,stata_normal_normal_weighted_by_n_students_regression
344,All,log_program_income_institution_clp_m1,.070979834,.10342357,.03817733,.39852202,stata_areg_centered_student_vce_unadjusted,246,565432,.0014575085295093,.0106964354742807,.0030867383139502,.0555584225293538,.6792629054455742,.0702517967298528,.0719059095668198,stata_normal_normal_weighted_by_n_students_regression
350,All,log_program_income_institution_clp_m1,.047706433,.080150172,.042889468,.39553893,stata_areg_centered_student_vce_unadjusted,210,565432,.0018395064972215,.0064240500948644,.0030867383139502,.0555584225293538,.6265905232622904,.0502213382732907,.0518754511102577,stata_normal_normal_weighted_by_n_students_regression
355,All,log_program_income_institution_clp_m1,-.075751424,-.043307684,.10514502,.37847826,stata_areg_centered_student_vce_unadjusted,13,565432,.0110554757088031,.0018755555221448,.0030867383139502,.0555584225293538,.2182641493746304,-.009452514912543,-.007798402075576,stata_normal_normal_weighted_by_n_students_regression
356,All,log_program_income_institution_clp_m1,.1207559,.15319964,.053057987,.36905497,stata_areg_centered_student_vce_unadjusted,270,565432,.0028151500102717,.0234701305930295,.0030867383139502,.0555584225293538,.5230085939244151,.0801247298065173,.0817788426434843,stata_normal_normal_weighted_by_n_students_regression
357,All,log_program_income_institution_clp_m1,.14321695,.1756607,.048224542,.34991327,stata_areg_centered_student_vce_unadjusted,241,565432,.0023256064790773,.03085668139679,.0030867383139502,.0555584225293538,.5703144260001148,.1001818310534043,.1018359438903713,stata_normal_normal_weighted_by_n_students_regression
358,All,log_program_income_institution_clp_m1,.090249516,.12269326,.04951071,.36346126,stata_areg_centered_student_vce_unadjusted,92,565432,.0024513103989002,.0150536367916882,.0030867383139502,.0555584225293538,.5573692962988571,.0683854576422049,.0700395704791719,stata_normal_normal_weighted_by_n_students_regression
361,All,log_program_income_institution_clp_m1,.17322411,.20566784,.049041335,.28905737,stata_areg_centered_student_vce_unadjusted,200,565432,.0024050524934301,.042299259787018,.0030867383139502,.0555584225293538,.5620640738540206,.1155985031289552,.1172526159659222,stata_normal_normal_weighted_by_n_students_regression
364,All,log_program_income_institution_clp_m1,.088017866,.12046161,.044999607,.35333171,stata_areg_centered_student_vce_unadjusted,117,565432,.0020249646218176,.0145110001994324,.0030867383139502,.0555584225293538,.6038571397315665,.0727416050251881,.0743957178621551,stata_normal_normal_weighted_by_n_students_regression
365,All,log_program_income_institution_clp_m1,.06716229,.09960603,.036910947,.39985037,stata_areg_centered_student_vce_unadjusted,236,565432,.0013624180388701,.0099213611565587,.0030867383139502,.0555584225293538,.6937805887611836,.0691047299126526,.0707588427496196,stata_normal_normal_weighted_by_n_students_regression
366,All,log_program_income_institution_clp_m1,.16488209,.19732584,.036948312,.28456065,stata_areg_centered_student_vce_unadjusted,224,565432,.0013651777651137,.038937487377557,.0030867383139502,.0555584225293538,.6933505167508114,.1368159735336426,.1384700863706096,stata_normal_normal_weighted_by_n_students_regression
367,All,log_program_income_institution_clp_m1,.017295867,.04973961,.043363906,.42274973,stata_areg_centered_student_vce_unadjusted,285,565432,.0018804283820076,.0024740288461609,.0030867383139502,.0555584225293538,.6214283721265391,.0309096051118526,.0325637179488196,stata_normal_normal_weighted_by_n_students_regression
371,All,log_program_income_institution_clp_m1,-.046615083,-.01417134,.21457139,.31913424,stata_areg_centered_student_vce_unadjusted,4,565432,.046040879937018,.0002008268643835,.0030867383139502,.0555584225293538,.0628310189633379,-.0008903997340038,.0007637131029632,stata_normal_normal_weighted_by_n_students_regression
372,All,log_program_income_institution_clp_m1,-.066535458,-.034091715,.063404515,.42988852,stata_areg_centered_student_vce_unadjusted,182,565432,.0040201325712863,.0011622450138473,.0030867383139502,.0555584225293538,.4343315593874735,-.0148071076553686,-.0131529948184016,stata_normal_normal_weighted_by_n_students_regression
373,All,log_program_income_institution_clp_m1,.0096152108,.042058952,.053651161,.38084933,stata_areg_centered_student_vce_unadjusted,287,565432,.0028784471294268,.0017689554587573,.0030867383139502,.0555584225293538,.517458902703072,.0217637792150392,.0234178920520062,stata_normal_normal_weighted_by_n_students_regression
379,All,log_program_income_institution_clp_m1,.025776772,.058220513,.04720924,.37591785,stata_areg_centered_student_vce_unadjusted,376,565432,.0022287123882241,.0033896281567556,.0030867383139502,.0555584225293538,.5807105524819451,.0338092663530087,.0354633791899757,stata_normal_normal_weighted_by_n_students_regression
384,All,log_program_income_institution_clp_m1,.019919124,.052362863,.049729448,.37474167,stata_areg_centered_student_vce_unadjusted,291,565432,.0024730179796707,.0027418694220782,.0030867383139502,.0555584225293538,.5551930967714951,.0290715000369822,.0307256128739492,stata_normal_normal_weighted_by_n_students_regression
392,All,log_program_income_institution_clp_m1,.050711766,.083155505,.045105245,.38579953,stata_areg_centered_student_vce_unadjusted,220,565432,.002034483123295,.0069148380766241,.0030867383139502,.0555584225293538,.6027347873499881,.050120715827496,.051774828664463,stata_normal_normal_weighted_by_n_students_regression
396,All,log_program_income_institution_clp_m1,.026446253,.058889993,.02874361,.39518267,stata_areg_centered_student_vce_unadjusted,286,565432,.0008261951035318,.0034680312243868,.0030867383139502,.0555584225293538,.7888553125283091,.0464556834596219,.048109796296589,stata_normal_normal_weighted_by_n_students_regression
397,All,log_program_income_institution_clp_m1,-.82009226,-.78764856,.26222578,.15382072,stata_areg_centered_student_vce_unadjusted,2,565432,.0687623580764631,.6203902518427054,.0030867383139502,.0555584225293538,.0429614075753647,-.0338384907821379,-.0321843779451709,stata_normal_normal_weighted_by_n_students_regression
399,All,log_program_income_institution_clp_m1,.16654652,.19899026,.030559594,.35652646,stata_areg_centered_student_vce_unadjusted,238,565432,.0009338887739319,.039597121833634,.0030867383139502,.0555584225293538,.7677255926702165,.1527699119045947,.1544240247415617,stata_normal_normal_weighted_by_n_students_regression
400,All,log_program_income_institution_clp_m1,.04215119,.07459493,.032978486,.38141614,stata_areg_centered_student_vce_unadjusted,440,565432,.0010875805566416,.0055644035585674,.0030867383139502,.0555584225293538,.73945915720439,.0551599039242659,.0568140167612329,stata_normal_normal_weighted_by_n_students_regression
415,All,log_program_income_institution_clp_m1,.059301976,.091745719,.044097718,.36548761,stata_areg_centered_student_vce_unadjusted,278,565432,.0019446087197017,.0084172770179838,.0030867383139502,.0555584225293538,.6135013731521018,.0562861247679175,.0579402376048845,stata_normal_normal_weighted_by_n_students_regression
419,All,log_program_income_institution_clp_m1,.19814609,.23058982,.37781659,,stata_areg_centered_student_vce_unadjusted,1,565432,.1427453739311,.0531716659939765,.0030867383139502,.0555584225293538,.0211663828112383,.0048807524135188,.0065348652504858,stata_normal_normal_weighted_by_n_students_regression
420,All,log_program_income_institution_clp_m1,.13159423,.16403797,.040855881,.37834954,stata_areg_centered_student_vce_unadjusted,123,565432,.0016692029981265,.0269084564938409,.0030867383139502,.0555584225293538,.649027839370539,.1064652109781237,.1081193238150907,stata_normal_normal_weighted_by_n_students_regression
429,All,log_program_income_institution_clp_m1,.12121169,.15365542,.033848025,.35721132,stata_areg_centered_student_vce_unadjusted,502,565432,.0011456887899511,.0236099895534625,.0030867383139502,.0555584225293538,.7293069055117265,.1120619623050459,.1137160751420129,stata_normal_normal_weighted_by_n_students_regression
430,All,log_program_income_institution_clp_m1,.03978404,.072227784,.041942246,.37414208,stata_areg_centered_student_vce_unadjusted,146,565432,.0017591520211884,.0052168527139053,.0030867383139502,.0555584225293538,.63698063729746,.0460076995540456,.0476618123910126,stata_normal_normal_weighted_by_n_students_regression
