spec,outcome_group,beta,se,p_value,n_obs,fs_beta,fs_se,fs_f
exam_adj_eb,Exam taking,0.290301512207676,0.0546564329813245,1.08793533859231e-07,99644,0.454636949899806,0.00622065620086879,5341.42407357348
